OrderID,CustomerID,OrderDate,OrderStatus,payment_method,shipping_city,shipping_state,shipping_cost,discount_amount,TotalAmount
34221,5209,2023-02-01 13:50:54.800116,Completed,Apple Pay,City38,FL,13.18,0.0,5015.950000000001
34222,19291,2023-10-19 10:35:03.283739,Completed,Debit Card,City80,PA,15.75,1593.75,7278.12
34226,2934,2022-11-30 00:10:38.755525,Completed,Debit Card,City77,MI,6.29,361.77,4094.83
34227,10654,2022-01-07 04:25:17.148334,Completed,PayPal,City93,NC,24.15,163.02,5614.67
34230,14118,2023-09-16 08:53:12.879648,Returned,Apple Pay,City90,TX,13.63,185.39,1095.93
34231,18186,2023-12-16 11:17:59.609436,Completed,Apple Pay,City21,OH,6.26,0.0,7311.74
34232,18948,2023-10-06 22:40:08.854269,Completed,PayPal,City4,NC,2.14,0.0,2531.97
34233,17044,2023-05-18 11:36:40.021964,Completed,Apple Pay,City77,TX,5.7,0.0,411.4
34237,8925,2022-10-25 17:21:37.392341,Completed,Credit Card,City83,GA,17.06,0.0,1283.61
34242,6630,2023-04-23 03:29:20.419097,Completed,PayPal,City49,IL,15.88,0.0,1941.35
34246,556,2022-12-03 15:56:55.372051,Completed,Debit Card,City50,NC,10.19,0.0,2179.18
34247,5920,2023-03-08 16:16:48.217698,Completed,PayPal,City30,TX,5.97,0.0,1189.43
34250,12925,2022-11-06 21:12:15.696210,Completed,Apple Pay,City97,FL,10.47,62.19,1938.18
34251,16638,2023-08-23 16:25:43.255815,Cancelled,Credit Card,City43,FL,21.03,0.0,944.63
34252,5302,2023-12-30 05:44:03.775057,Returned,Credit Card,City17,OH,17.34,202.24,2585.2700000000004
34253,11915,2023-08-05 23:38:51.487225,Completed,Debit Card,City9,FL,19.79,0.0,3693.34
34268,11700,2023-09-24 09:15:25.279123,Returned,Credit Card,City78,PA,24.5,276.13,1129.0
34271,13867,2023-06-21 11:18:35.637197,Returned,Debit Card,City49,NC,10.97,0.0,10062.94
34274,12235,2023-07-27 10:58:13.420160,Completed,Debit Card,City8,MI,2.27,0.0,2714.65
34275,19796,2023-12-06 02:30:46.007608,Completed,Debit Card,City63,IL,13.12,0.0,2429.9
34277,1906,2023-08-17 12:46:34.615426,Completed,Credit Card,City79,FL,14.63,2.85,5895.77
34284,16642,2023-12-11 06:57:45.536966,Completed,PayPal,City84,OH,20.55,247.38,1422.35
34285,2988,2023-05-05 08:03:36.744485,Returned,Apple Pay,City39,FL,21.5,369.25,4843.94
34288,6205,2021-12-12 05:51:38.476422,Completed,Apple Pay,City51,TX,18.6,0.0,198.12
34289,6463,2023-01-24 00:39:32.965722,Completed,Debit Card,City38,FL,1.26,0.0,1625.93
34290,2023,2023-07-24 12:08:29.857680,Cancelled,Debit Card,City83,GA,19.61,0.0,1784.04
34296,16214,2022-07-06 11:15:32.860827,Completed,Debit Card,City58,PA,20.12,209.62,1216.04
34298,18740,2023-11-21 03:41:58.782681,Returned,PayPal,City86,MI,22.39,629.16,5684.860000000001
34304,6532,2021-04-23 11:53:38.108471,Cancelled,Credit Card,City99,NY,24.44,183.44,2386.31
34306,7802,2023-11-01 12:58:54.953544,Completed,Debit Card,City28,PA,0.94,119.66,2906.87
34310,6875,2023-05-09 10:02:47.286187,Completed,PayPal,City52,OH,6.21,64.2,584.0300000000001
34312,14230,2023-12-28 22:24:17.245461,Returned,Apple Pay,City56,GA,21.0,0.0,5000.24
34313,2172,2023-10-21 05:31:42.468860,Completed,PayPal,City59,NY,21.73,0.0,1946.66
34314,9393,2023-11-13 21:55:34.422572,Completed,Credit Card,City92,NC,22.69,18.49,2702.6
34315,11834,2023-07-07 05:27:09.192595,Completed,Credit Card,City49,IL,7.26,0.0,1472.66
34320,6785,2022-01-09 18:11:12.551910,Completed,Credit Card,City6,NC,21.39,0.0,7221.87
34321,5443,2022-12-23 17:33:17.164777,Returned,Debit Card,City20,IL,12.52,0.0,764.66
34322,16018,2023-09-28 11:46:13.079036,Completed,Apple Pay,City7,GA,1.96,0.0,5458.3
34328,2374,2023-06-30 21:49:18.017712,Returned,Apple Pay,City87,GA,21.18,120.1,828.52
34329,3446,2023-04-20 23:02:16.008699,Completed,Credit Card,City37,NY,3.82,0.0,550.11
34331,16166,2023-11-30 10:19:51.681621,Completed,Apple Pay,City10,FL,17.26,0.0,2156.8700000000003
34337,5022,2023-07-13 18:47:30.051763,Cancelled,Debit Card,City66,CA,16.08,0.0,140.91
34338,17952,2023-07-28 21:10:51.302854,Completed,PayPal,City81,FL,8.29,0.0,8747.85
34341,12705,2023-08-23 10:45:37.139054,Completed,Apple Pay,City79,MI,15.85,0.0,2781.67
34342,12364,2023-08-25 00:45:10.338205,Completed,Apple Pay,City9,PA,17.33,0.0,1419.1
34343,9784,2022-11-15 17:35:23.041460,Completed,PayPal,City57,OH,7.56,463.28,4177.080000000001
34348,16614,2023-03-12 01:02:19.511466,Completed,Credit Card,City57,NC,1.54,0.0,2528.0
34352,12308,2023-05-22 14:24:10.352358,Completed,Debit Card,City47,MI,23.06,1161.55,5111.780000000001
34362,314,2021-05-15 13:47:32.664025,Completed,PayPal,City37,FL,6.34,0.0,2384.9700000000003
34363,8752,2022-10-19 02:27:53.891694,Completed,Debit Card,City86,NC,18.81,0.0,240.19
34364,1883,2023-12-10 13:39:58.157096,Completed,Apple Pay,City80,OH,3.11,0.0,255.2
34365,1347,2021-08-28 17:24:54.442944,Completed,Apple Pay,City24,FL,19.02,0.0,1465.6
34369,16680,2023-11-01 10:55:38.186430,Completed,Debit Card,City25,OH,5.71,0.0,4927.95
34377,13456,2023-06-24 09:42:35.990852,Completed,PayPal,City37,NC,20.27,19.75,1357.4
34378,2775,2023-05-29 03:41:52.459667,Completed,Debit Card,City25,PA,22.33,0.0,379.45
34381,5433,2023-12-29 23:04:35.122639,Cancelled,PayPal,City27,CA,19.13,1035.47,5886.81
34383,9913,2023-10-06 10:23:49.503476,Completed,PayPal,City67,OH,18.13,0.0,2232.76
34384,17607,2022-05-06 09:51:11.552137,Completed,PayPal,City55,FL,8.44,766.54,3074.58
34389,1580,2023-02-11 10:09:40.181546,Completed,Apple Pay,City64,NC,8.03,436.81,3221.53
34395,8752,2021-09-07 12:42:22.028004,Returned,Apple Pay,City54,GA,20.8,0.0,1108.66
34397,14813,2023-07-05 21:40:48.836833,Completed,Debit Card,City41,TX,7.66,0.0,1030.44
34404,17817,2021-08-28 18:49:34.515382,Completed,PayPal,City37,IL,1.4,0.0,1531.35
34405,8758,2023-01-03 11:03:20.418540,Returned,PayPal,City76,OH,4.29,44.39,3720.6
34409,14865,2023-11-23 00:01:35.120323,Returned,PayPal,City93,FL,3.78,0.0,1428.15
34414,850,2023-01-29 08:04:01.196886,Completed,Debit Card,City49,PA,3.79,0.0,1026.57
34425,18431,2023-06-28 20:36:22.111858,Completed,Credit Card,City74,TX,3.26,100.89,526.64
34430,8954,2022-08-29 19:07:07.721717,Completed,Debit Card,City96,GA,23.84,0.0,2282.1800000000003
34435,3790,2023-05-17 22:51:13.616278,Completed,PayPal,City76,NY,17.1,58.15,2560.97
34440,5906,2022-03-05 11:27:29.252955,Completed,PayPal,City63,NY,2.16,0.0,4056.77
34441,6201,2023-12-25 17:07:44.626678,Completed,Debit Card,City39,FL,21.33,66.78999999999999,7549.200000000001
34443,3767,2023-12-27 07:15:14.827030,Completed,Debit Card,City79,PA,14.78,0.0,1361.42
34444,17370,2021-08-10 03:17:54.741655,Completed,Apple Pay,City25,NC,22.28,241.94,4272.829999999999
34445,14589,2023-11-16 10:32:56.048357,Completed,PayPal,City12,TX,3.36,0.0,1031.3
34449,1645,2023-12-20 21:16:37.799302,Completed,PayPal,City32,GA,19.85,61.15,366.35
34450,16719,2023-07-16 19:25:06.028746,Completed,Credit Card,City24,NC,12.88,0.0,1866.12
34453,17002,2023-06-17 02:49:58.862991,Completed,Debit Card,City88,NC,12.35,239.68,1370.51
34454,15084,2023-11-11 21:05:17.959164,Completed,Credit Card,City33,PA,13.69,0.0,357.97
34455,8026,2023-05-24 03:19:31.197308,Returned,Debit Card,City72,OH,2.85,0.0,4442.21
34456,7039,2022-12-29 20:32:07.719211,Returned,Apple Pay,City38,PA,20.35,0.0,2415.78
34458,8202,2023-07-13 07:44:25.445320,Completed,Credit Card,City7,OH,20.64,0.0,699.04
34462,11240,2021-07-15 21:40:56.951236,Completed,Credit Card,City27,NY,8.51,54.5,4378.38
34469,15291,2023-02-05 00:05:51.701431,Returned,Credit Card,City89,NY,15.54,0.0,5117.11
34471,2251,2023-11-01 21:08:08.851092,Completed,Apple Pay,City18,TX,18.05,31.4,300.62
34477,1756,2023-03-01 00:53:03.314526,Completed,Apple Pay,City36,NY,3.05,0.0,2134.34
34480,6653,2022-02-15 04:27:33.799049,Cancelled,Debit Card,City41,OH,13.98,0.0,2450.57
34493,19065,2022-11-25 10:21:59.127906,Completed,PayPal,City18,MI,0.17,0.0,1882.96
34495,7695,2023-10-20 20:22:47.854184,Completed,Apple Pay,City13,GA,5.01,0.0,3471.8500000000004
34496,14329,2023-01-29 22:19:39.517740,Completed,PayPal,City45,OH,21.16,497.7,4500.5
34500,5076,2023-05-31 23:11:27.905145,Completed,Debit Card,City69,IL,24.61,456.63,3191.06
34502,14532,2023-12-08 10:23:59.214409,Completed,Apple Pay,City8,FL,10.18,89.39,1896.77
34507,13525,2023-12-25 11:56:47.765955,Completed,Credit Card,City23,OH,0.72,0.0,4221.62
34508,4538,2023-12-03 12:02:36.162345,Completed,Credit Card,City8,NC,14.97,375.07,2066.88
34511,10990,2022-12-29 16:57:04.262957,Completed,Debit Card,City54,CA,12.56,0.0,2366.93
34513,19406,2023-06-16 04:59:47.985527,Returned,PayPal,City24,IL,22.64,0.0,1261.43
34514,9614,2022-09-04 17:32:53.332494,Completed,Credit Card,City74,NC,8.86,0.0,1407.28
34515,12097,2023-05-11 23:29:12.342626,Completed,PayPal,City91,IL,18.07,0.0,5176.69
34518,15850,2023-08-27 00:11:10.725626,Cancelled,PayPal,City13,CA,11.39,459.74,2765.07
34521,10352,2023-07-27 18:11:21.176212,Cancelled,Debit Card,City11,CA,9.51,0.0,2227.61
34522,2628,2023-05-15 21:01:19.862894,Completed,Debit Card,City71,NC,18.35,25.5,3802.130000000001
34523,18118,2023-05-11 23:51:44.574950,Cancelled,Credit Card,City20,NY,19.2,0.0,2398.87
34525,9015,2023-01-31 23:02:23.047855,Completed,PayPal,City67,TX,11.19,0.0,1383.74
34526,19880,2023-04-12 15:19:48.450799,Completed,Credit Card,City10,MI,21.59,0.0,975.55
34527,4028,2022-12-14 16:36:36.497004,Completed,Debit Card,City45,PA,3.82,47.17,2685.0400000000004
34529,14448,2023-07-07 18:47:27.082491,Completed,Debit Card,City6,MI,5.46,14.14,8390.32
34535,13942,2023-11-03 21:21:22.229099,Completed,PayPal,City87,GA,20.11,0.0,2949.93
34545,8711,2023-11-29 02:21:51.950653,Completed,PayPal,City4,OH,18.21,0.0,842.87
34547,14579,2023-09-01 01:11:39.560385,Completed,Apple Pay,City65,NY,23.07,0.0,2517.96
34549,8669,2023-12-10 20:53:51.251183,Completed,Credit Card,City1,PA,3.82,351.61,1996.31
34551,5383,2022-06-25 08:37:33.777243,Completed,Credit Card,City90,OH,6.05,187.53,1996.67
34552,14284,2023-12-14 14:30:51.244046,Returned,PayPal,City58,CA,14.62,0.0,2989.59
34553,14249,2023-05-02 07:01:18.433786,Completed,Debit Card,City89,TX,19.01,0.0,5610.75
34557,5255,2023-06-07 08:14:47.029537,Completed,Credit Card,City76,CA,17.08,0.0,8216.69
34559,13933,2023-06-23 12:57:06.080056,Completed,PayPal,City57,NC,14.29,0.0,958.97
34561,6687,2022-05-08 09:44:57.428589,Completed,Credit Card,City4,OH,21.41,310.36,3806.46
34564,14978,2022-12-14 09:44:05.965517,Completed,Apple Pay,City74,CA,3.69,0.0,1059.78
34566,14568,2022-05-01 12:23:09.570691,Completed,Debit Card,City66,GA,11.43,0.0,1039.37
34567,11534,2023-04-26 11:21:51.406904,Completed,PayPal,City17,IL,10.12,683.91,3885.6
34572,14015,2023-12-25 23:57:05.316629,Completed,Debit Card,City29,IL,19.11,397.66,2483.2500000000005
34574,7121,2023-02-16 03:55:15.365807,Completed,Apple Pay,City6,IL,1.89,0.0,6634.29
34580,1870,2022-09-21 02:03:43.964414,Completed,PayPal,City8,GA,4.57,128.53,1588.78
34581,2578,2022-10-26 13:40:49.406613,Completed,Debit Card,City76,MI,1.17,0.0,516.4399999999999
34583,11782,2023-10-09 09:53:29.936763,Returned,Apple Pay,City23,GA,15.13,0.0,2054.9100000000003
34586,2349,2023-12-23 19:55:50.335109,Completed,PayPal,City28,IL,17.69,80.26,2291.26
34591,17481,2023-12-10 08:08:03.734374,Completed,PayPal,City59,MI,22.96,0.0,1056.02
34597,11687,2023-03-14 21:36:39.800889,Cancelled,Credit Card,City54,MI,8.16,0.0,5428.98
34600,16440,2021-10-10 22:48:09.962590,Completed,Debit Card,City3,NY,13.97,0.0,1344.68
34601,858,2023-10-31 09:29:02.835624,Completed,PayPal,City80,IL,14.56,147.7,8868.819999999998
34604,1039,2023-02-27 08:41:12.502236,Completed,Debit Card,City29,GA,12.08,0.0,1492.77
34607,12779,2023-06-30 03:45:17.490061,Completed,Apple Pay,City59,OH,21.55,0.0,2393.24
34609,14832,2023-12-09 15:35:38.969722,Completed,Apple Pay,City33,CA,14.81,0.0,2022.44
34611,1072,2023-10-14 11:51:03.988108,Completed,Credit Card,City58,IL,21.69,0.0,1666.91
34613,13087,2022-09-08 12:54:16.988969,Completed,PayPal,City99,PA,6.51,0.0,938.96
34615,15543,2022-08-29 22:08:54.033782,Cancelled,Credit Card,City71,PA,24.76,0.0,2737.81
34616,4088,2023-06-25 05:16:25.777096,Completed,Credit Card,City18,NC,22.3,989.31,5628.72
34617,9812,2023-06-11 11:41:05.286686,Completed,Apple Pay,City83,GA,15.03,400.41,3077.9800000000005
34620,7819,2023-03-08 18:06:40.560527,Completed,Credit Card,City21,IL,12.74,0.0,3425.14
34624,10682,2023-05-19 04:07:06.002267,Completed,Debit Card,City20,GA,1.28,32.73,1781.29
34627,11810,2022-07-27 07:09:17.064725,Completed,Apple Pay,City82,GA,7.17,32.62,3983.57
34629,17126,2022-07-11 22:24:04.148641,Completed,Debit Card,City29,OH,3.15,421.13,2297.06
34630,3062,2022-01-18 04:16:46.718711,Returned,Credit Card,City21,NY,1.08,0.0,2098.29
34632,19945,2023-09-19 15:28:20.270866,Completed,PayPal,City91,GA,17.06,30.52,521.4599999999999
34634,7169,2023-04-30 03:51:43.172090,Completed,PayPal,City40,PA,15.54,91.38,1572.53
34636,2291,2023-05-11 23:51:29.899378,Completed,Apple Pay,City74,OH,17.85,0.0,1471.86
34639,10034,2023-09-19 20:53:33.352644,Completed,Credit Card,City88,GA,9.38,0.0,6848.739999999999
34643,259,2023-08-10 15:48:51.220768,Completed,PayPal,City23,OH,23.37,30.01,3007.49
34648,10194,2023-06-16 11:33:25.329026,Cancelled,Credit Card,City71,FL,3.82,0.0,861.5200000000001
34655,7415,2023-09-12 08:15:53.683177,Completed,Apple Pay,City31,MI,11.49,0.0,2145.23
34656,8498,2022-01-19 11:26:49.408049,Completed,Apple Pay,City9,NC,11.75,0.0,2707.97
34659,7106,2023-03-15 06:17:37.023924,Completed,Credit Card,City63,GA,14.54,0.0,1281.09
34660,15283,2023-12-26 13:12:19.945710,Completed,Apple Pay,City35,CA,19.91,0.0,131.71
34661,16284,2022-08-14 22:49:41.674059,Completed,Apple Pay,City25,PA,9.73,0.0,970.62
34663,3400,2023-12-14 14:16:58.560562,Completed,PayPal,City52,GA,13.64,141.96,1518.11
34664,12541,2022-02-15 06:55:01.101186,Completed,PayPal,City19,PA,0.56,32.51,1163.64
34665,2447,2023-05-01 18:19:08.626491,Completed,PayPal,City86,GA,13.08,0.0,1957.68
34668,13720,2023-10-26 07:49:23.270097,Completed,Apple Pay,City59,GA,10.91,0.0,2883.25
34669,15258,2022-12-17 17:59:17.424209,Completed,PayPal,City98,TX,10.76,378.41,1524.38
34672,5096,2023-10-10 19:45:25.305604,Cancelled,Debit Card,City10,GA,13.71,0.0,1387.57
34674,4204,2023-12-23 08:01:11.803357,Completed,PayPal,City92,MI,21.7,0.0,3452.53
34677,12731,2023-11-26 16:06:30.314589,Completed,Apple Pay,City38,NC,4.6,289.58,1775.59
34678,8804,2022-06-25 11:33:49.318012,Completed,Apple Pay,City83,PA,21.95,444.68,1800.67
34679,9701,2022-07-09 19:28:30.283708,Completed,PayPal,City64,NY,23.37,0.0,3820.54
34682,13703,2021-12-08 19:38:25.171280,Completed,PayPal,City19,MI,21.52,146.82,2018.28
34692,5495,2023-04-01 10:56:59.806000,Cancelled,Credit Card,City88,CA,14.59,0.0,328.56
34693,15010,2022-03-25 02:56:06.127416,Returned,PayPal,City91,PA,18.57,0.0,2165.73
34698,18556,2023-11-11 05:23:43.721937,Completed,Credit Card,City31,NY,9.71,0.0,1893.51
34700,11632,2023-05-04 08:30:26.839505,Completed,PayPal,City16,IL,8.61,240.36,1900.58
34701,18783,2021-07-21 00:38:09.774428,Completed,Debit Card,City20,TX,24.13,386.11,1675.8200000000002
34702,10430,2022-10-11 09:27:12.184994,Completed,Credit Card,City93,NC,23.71,0.0,5357.57
34703,18880,2022-03-31 14:28:21.886427,Completed,PayPal,City6,IL,22.14,115.48,1895.9
34704,2272,2023-07-15 23:29:21.627996,Completed,Debit Card,City87,MI,18.14,137.5,3479.76
34712,1854,2023-03-21 18:57:52.063105,Completed,Debit Card,City31,CA,6.41,0.0,2181.77
34719,6945,2021-06-24 15:59:21.747701,Completed,PayPal,City69,PA,7.13,0.0,1546.0800000000002
34720,15123,2021-12-14 23:39:29.688683,Completed,Apple Pay,City95,IL,3.17,146.1,1469.2200000000005
34721,16712,2023-05-05 09:34:34.468921,Completed,Debit Card,City25,GA,21.09,251.1,3039.15
34733,17139,2021-11-26 15:22:29.263268,Completed,Credit Card,City13,IL,16.55,0.0,3460.48
34738,16741,2023-10-19 22:59:56.960265,Completed,Debit Card,City52,GA,5.34,0.0,4647.14
34740,10943,2023-09-15 21:48:30.705359,Completed,Apple Pay,City76,NC,5.96,0.0,7362.95
34755,14635,2023-05-17 17:17:39.818777,Completed,PayPal,City12,FL,20.24,0.0,4587.64
34759,1207,2023-09-28 23:19:08.223594,Completed,Debit Card,City75,CA,18.01,0.0,2172.99
34765,9808,2021-08-08 11:38:58.098367,Completed,PayPal,City4,OH,0.8,141.48,2148.99
34767,14263,2023-12-16 19:25:04.335009,Completed,Credit Card,City27,NC,15.75,0.0,2896.58
34769,11472,2023-06-25 19:44:37.769136,Returned,Credit Card,City40,CA,21.2,0.0,3264.39
34773,12115,2023-11-25 08:08:26.113737,Returned,Debit Card,City26,FL,2.28,13.62,1894.99
34777,9483,2023-06-29 00:17:24.303118,Completed,Credit Card,City59,MI,0.45,0.0,3061.47
34783,17362,2023-12-20 05:54:33.125581,Completed,Apple Pay,City30,IL,18.87,264.72,4132.17
34786,14695,2023-08-25 05:13:23.841252,Completed,Debit Card,City53,PA,1.88,448.89,4872.210000000001
34787,14669,2023-07-09 17:43:22.140383,Completed,Apple Pay,City95,PA,5.21,0.0,5307.89
34788,15981,2023-12-16 15:52:11.106732,Completed,Apple Pay,City56,NY,4.38,104.34,2431.7200000000003
34789,3603,2023-07-13 20:10:16.610311,Completed,Debit Card,City15,NC,14.76,0.0,3057.12
34796,19845,2023-12-25 01:45:01.723249,Completed,PayPal,City46,CA,2.54,0.0,1458.13
34797,5118,2021-06-07 19:41:04.166733,Returned,Debit Card,City53,NY,19.95,141.73,4706.12
34798,6702,2023-02-15 05:10:34.844094,Completed,PayPal,City19,MI,13.04,213.37,878.41
34799,6449,2023-02-04 17:23:30.083213,Completed,Credit Card,City26,FL,18.09,0.0,3899.230000000001
34803,6953,2023-09-18 14:41:54.661420,Completed,Apple Pay,City61,PA,24.05,271.24,2723.37
34804,9014,2023-12-27 01:00:42.771441,Completed,Apple Pay,City48,PA,12.49,0.0,1718.76
34816,14609,2023-08-12 20:45:43.194595,Completed,Debit Card,City18,PA,8.28,69.95,1204.12
34820,4551,2021-10-22 13:04:17.685567,Completed,PayPal,City44,FL,19.93,21.0,2472.21
34821,3359,2023-12-05 04:58:33.875843,Completed,Debit Card,City93,FL,21.32,0.0,1227.52
34822,11397,2023-07-07 01:19:39.821512,Completed,Apple Pay,City7,FL,19.39,0.0,1157.5300000000002
34823,3223,2023-12-25 10:56:32.603330,Completed,Debit Card,City59,CA,20.32,31.85,843.4300000000002
34824,10803,2022-05-31 14:50:38.437396,Completed,PayPal,City59,NY,2.57,159.20999999999998,5495.830000000001
34832,3564,2023-12-28 22:53:49.835997,Cancelled,Credit Card,City72,IL,5.11,252.12,3027.4700000000003
34834,12442,2023-03-15 20:37:57.932619,Completed,Debit Card,City34,IL,16.72,0.0,2084.9
34835,8115,2023-11-24 08:03:12.891682,Completed,PayPal,City30,TX,11.94,0.0,9630.47
34836,819,2023-07-16 14:24:47.085327,Completed,Credit Card,City57,NY,5.14,0.0,1475.2700000000002
34839,10944,2023-10-26 14:29:27.294399,Completed,Apple Pay,City2,PA,8.49,18.09,2434.98
34841,9673,2023-04-29 11:07:11.422065,Completed,Credit Card,City6,GA,24.58,0.0,3572.3
34844,9731,2022-07-28 22:05:19.499431,Completed,Apple Pay,City80,PA,4.47,0.0,3069.39
34850,7928,2022-03-11 02:27:25.891232,Completed,Debit Card,City40,FL,23.22,0.0,1727.3
34856,7388,2023-09-05 15:51:12.967125,Completed,Credit Card,City27,MI,14.78,122.27,1162.49
34858,18444,2022-12-20 12:21:12.448711,Completed,PayPal,City33,NY,6.42,0.0,1221.44
34859,7701,2023-12-17 07:09:44.534455,Completed,PayPal,City22,MI,1.13,378.82,2877.49
34861,11313,2023-12-10 02:30:37.274027,Completed,PayPal,City37,NC,13.4,0.0,1279.86
34867,16304,2023-11-26 08:25:45.542451,Completed,Credit Card,City22,NY,18.88,35.3,947.95
34869,7120,2023-11-17 12:06:45.328601,Completed,Apple Pay,City74,MI,9.16,0.0,7688.46
34871,13445,2021-08-10 00:15:18.782558,Completed,Credit Card,City85,NY,20.8,0.0,6652.3
34872,4187,2022-08-22 18:09:14.115873,Completed,Credit Card,City83,CA,1.7,179.44,1616.62
34876,12152,2021-04-10 13:27:19.703778,Completed,Apple Pay,City53,GA,11.47,0.0,896.3000000000001
34877,14461,2023-10-30 21:09:33.534251,Completed,Credit Card,City70,OH,20.28,0.0,1912.31
34878,1958,2023-12-02 05:51:38.511367,Completed,Apple Pay,City65,CA,7.02,0.0,1353.64
34879,14371,2023-06-26 20:15:12.882085,Completed,PayPal,City24,IL,13.52,0.0,6183.720000000001
34880,4027,2023-01-09 07:10:02.948084,Completed,PayPal,City19,OH,5.79,0.0,1649.64
34882,10633,2023-09-07 08:15:37.679388,Completed,PayPal,City92,FL,11.87,124.77,718.9
34889,2839,2023-01-16 02:18:02.514091,Completed,Credit Card,City16,IL,16.23,220.74,1995.53
34893,8327,2023-10-30 11:43:12.474120,Completed,PayPal,City79,IL,5.03,472.79,13296.010000000002
34895,12414,2023-03-30 13:09:10.444529,Cancelled,Apple Pay,City92,IL,9.86,220.24,1257.86
34896,2734,2023-07-31 02:35:28.111621,Completed,Credit Card,City13,TX,2.48,349.94,2325.5
34897,709,2023-10-29 21:34:42.100613,Completed,Apple Pay,City57,NY,24.79,0.0,3074.28
34902,5481,2023-08-07 13:13:05.417419,Completed,Credit Card,City64,TX,5.61,276.4,1111.1999999999998
34903,9765,2023-12-18 20:47:19.207271,Completed,Apple Pay,City13,IL,12.65,418.7,3900.12
34904,18374,2023-09-01 00:17:58.902889,Returned,Debit Card,City10,IL,13.46,0.0,8133.13
34906,18754,2023-11-12 00:14:04.669340,Completed,Credit Card,City63,NY,22.05,0.0,1561.52
34910,16748,2022-11-29 06:35:14.908282,Completed,Apple Pay,City5,PA,5.01,0.0,1271.47
34911,15560,2022-07-23 04:40:53.362815,Completed,Debit Card,City81,MI,6.56,0.0,2927.53
34912,17096,2022-03-31 01:22:56.322914,Returned,PayPal,City22,IL,14.64,303.36,1908.09
34913,12661,2022-06-14 14:25:55.271786,Completed,Apple Pay,City9,FL,24.87,0.0,1721.2799999999995
34916,11652,2022-01-22 00:34:31.429321,Completed,Credit Card,City23,NY,8.05,0.0,49.66
34919,19872,2023-07-07 12:24:12.452016,Completed,Debit Card,City10,TX,16.91,7.37,1961.16
34921,14192,2022-04-22 18:00:59.369182,Completed,Credit Card,City69,CA,22.17,0.0,1373.3300000000002
34922,4203,2022-08-12 00:33:32.828250,Completed,Credit Card,City25,NY,1.31,53.3,1627.76
34925,593,2023-10-18 12:47:30.175124,Returned,Credit Card,City42,PA,4.87,0.0,3927.25
34926,3709,2023-10-11 07:40:54.571475,Returned,Debit Card,City8,MI,17.87,0.0,7796.75
34929,15515,2021-10-28 02:06:07.709907,Completed,Credit Card,City83,NC,6.36,0.0,3010.49
34930,19558,2022-12-28 20:47:28.990295,Returned,PayPal,City46,OH,8.86,699.52,2955.14
34940,14984,2021-10-22 10:03:29.818193,Completed,Debit Card,City5,NC,6.19,0.0,1585.3
34941,14455,2023-12-06 09:43:20.537816,Completed,Credit Card,City22,TX,21.09,150.17,1372.58
34942,2193,2023-08-30 01:36:13.419703,Cancelled,PayPal,City97,NY,18.22,0.0,1479.6999999999998
34944,14498,2023-06-22 01:03:54.790834,Completed,Credit Card,City81,OH,17.91,0.0,1724.11
34946,150,2023-12-22 06:14:32.422995,Completed,Apple Pay,City51,IL,20.75,0.0,2152.04
34951,6214,2023-03-23 21:34:54.746618,Completed,Credit Card,City70,PA,2.82,0.0,489.33
34952,18971,2022-07-02 05:20:47.765378,Completed,Debit Card,City65,OH,12.18,0.0,8043.08
34958,4508,2021-08-05 05:00:33.109854,Completed,Apple Pay,City45,NC,24.77,0.0,1646.9
34959,4612,2023-12-14 00:47:37.271398,Completed,PayPal,City100,NC,23.55,266.42,2689.53
34968,2911,2021-10-04 08:15:33.901221,Completed,Debit Card,City23,IL,21.28,0.0,2251.8500000000004
34971,8512,2023-06-21 04:34:57.491227,Completed,Apple Pay,City66,NY,4.42,0.0,11570.300000000005
34973,16708,2023-02-19 02:20:14.057330,Completed,PayPal,City8,MI,23.46,0.0,255.78
34974,8700,2023-07-27 17:16:55.362690,Completed,PayPal,City19,FL,1.45,0.0,1330.42
34980,1429,2023-12-01 10:23:21.930842,Completed,Apple Pay,City68,MI,9.95,157.87,6168.54
34983,14255,2023-09-21 01:53:14.263946,Completed,PayPal,City56,TX,1.68,0.0,1376.23
34984,5062,2023-04-02 05:07:17.589842,Returned,Apple Pay,City52,NY,5.31,0.0,404.16
34990,14062,2022-11-20 12:06:15.493226,Returned,Debit Card,City53,GA,20.61,0.0,1099.3
34992,2178,2022-01-19 17:47:59.319718,Returned,Debit Card,City77,OH,3.43,0.0,754.02
34994,15089,2023-05-10 09:48:58.849864,Completed,PayPal,City24,NY,8.92,0.0,5580.11
35003,6353,2023-07-09 08:10:19.594795,Completed,Credit Card,City32,MI,3.44,146.49,1440.0300000000002
35015,5524,2022-01-04 04:16:04.066374,Completed,PayPal,City48,OH,1.67,0.0,1995.95
35016,11836,2022-09-23 07:09:21.396718,Completed,Credit Card,City42,GA,9.45,123.62,3743.65
35018,808,2021-08-11 23:17:23.636398,Completed,PayPal,City76,FL,4.16,0.0,1491.26
35019,10945,2022-07-19 23:18:24.951857,Completed,Apple Pay,City49,MI,9.12,0.0,1657.9699999999998
35028,2017,2023-08-11 00:37:49.195543,Completed,Debit Card,City37,NY,15.91,10.07,5240.95
35029,13409,2023-12-29 18:47:07.833941,Completed,PayPal,City2,MI,7.28,276.13,2492.4100000000003
