order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state,shipping_cost,discount_amount,total_amount
65191,12164,2023-07-29 10:32:30.064316,Returned,Credit Card,City61,GA,17.55,6.8,904.62
65195,18349,2023-11-14 22:22:19.836811,Completed,Debit Card,City17,CA,9.12,0.0,217.12
65198,10673,2022-10-08 23:16:12.124126,Completed,Credit Card,City47,IL,14.98,72.12,3942.35
65201,11945,2022-06-23 01:11:35.065603,Completed,Credit Card,City30,GA,8.58,0.0,421.23
65205,15293,2023-10-09 19:32:41.635013,Completed,Credit Card,City28,FL,10.68,0.0,1128.5600000000002
65207,14492,2022-01-27 12:42:46.029917,Completed,PayPal,City19,CA,12.08,0.0,2711.44
65208,10117,2023-11-23 23:04:37.387611,Cancelled,Credit Card,City98,GA,3.36,207.71,1852.14
65211,9727,2023-05-13 10:45:17.353617,Completed,Apple Pay,City77,TX,1.68,0.0,460.08
65215,18660,2021-12-31 07:17:28.493124,Completed,Apple Pay,City48,CA,10.33,0.0,118.41
65218,9158,2023-10-18 19:44:01.586484,Completed,Apple Pay,City83,IL,15.47,196.11,2777.35
65219,14949,2023-11-25 15:41:54.688394,Completed,PayPal,City32,IL,1.25,0.0,943.41
65227,18912,2022-12-22 20:57:08.548415,Cancelled,Credit Card,City74,NC,5.56,43.01,816.29
65232,10136,2022-08-10 22:59:18.673161,Cancelled,Apple Pay,City48,NY,1.7,0.0,121.84
65234,2431,2022-12-15 22:34:32.308274,Returned,Credit Card,City95,GA,22.67,0.0,2262.9500000000003
65235,9737,2023-03-03 16:30:15.755876,Completed,Credit Card,City90,OH,15.32,0.0,41.11
65238,12115,2023-11-24 22:57:08.660547,Completed,Credit Card,City9,MI,9.86,0.0,397.16
65241,2785,2023-12-30 18:01:35.905173,Completed,Credit Card,City25,NC,1.96,0.0,816.94
65243,3952,2022-04-03 14:38:22.494510,Completed,Apple Pay,City2,OH,18.15,0.0,206.49
65244,7424,2023-12-19 15:37:17.429860,Completed,Debit Card,City93,TX,15.62,0.0,3677.0
65248,5916,2023-09-15 06:58:37.589619,Returned,Apple Pay,City2,TX,6.36,0.0,189.97
65252,8861,2022-09-12 07:35:20.667400,Completed,PayPal,City42,NY,7.43,0.0,47.97
65254,18649,2023-09-08 13:56:48.243127,Completed,Apple Pay,City65,NY,17.39,18.53,1633.59
65257,13827,2023-03-17 19:47:29.805308,Completed,Credit Card,City76,OH,4.44,0.0,699.3900000000001
65260,10486,2023-03-17 05:16:49.771309,Completed,Apple Pay,City27,OH,10.21,0.0,184.61
65261,18859,2023-11-18 21:20:43.564092,Completed,Apple Pay,City65,PA,2.46,0.0,13413.239999999998
65264,10421,2022-12-13 04:54:57.569814,Completed,Debit Card,City100,CA,23.39,199.6,2607.91
65265,6502,2023-12-27 16:13:14.703320,Completed,Credit Card,City91,TX,13.57,0.0,178.39
65269,356,2022-04-15 16:48:08.951429,Completed,Apple Pay,City27,CA,0.52,0.0,1956.04
65272,722,2023-05-08 21:04:36.695856,Completed,PayPal,City72,FL,18.28,0.0,1121.66
65276,16120,2022-11-17 11:13:56.030508,Cancelled,Apple Pay,City40,CA,16.44,0.0,147.78
65277,8926,2023-07-18 18:31:57.106968,Completed,PayPal,City20,IL,21.0,148.14,975.32
65278,12160,2023-09-14 21:46:28.150844,Completed,Credit Card,City69,PA,1.4,177.0,4449.429999999999
65280,6433,2023-11-28 14:35:48.983099,Completed,PayPal,City47,PA,2.98,0.0,885.3800000000001
65281,6910,2023-08-11 21:02:21.303127,Completed,Apple Pay,City57,CA,24.89,61.72,580.33
65282,12489,2022-09-01 15:23:04.480702,Completed,Apple Pay,City91,TX,10.74,0.0,539.58
65283,5196,2022-10-18 10:17:43.856253,Returned,Credit Card,City89,NY,1.68,0.0,383.16
65289,13550,2022-10-23 01:08:50.863423,Completed,Apple Pay,City78,OH,8.33,25.12,673.47
65290,1344,2023-08-14 20:54:24.840135,Completed,PayPal,City57,FL,7.16,0.0,2079.81
65294,18385,2023-11-20 21:40:27.173050,Completed,PayPal,City47,NY,9.6,0.0,5752.17
65295,7122,2022-10-10 04:56:57.209905,Cancelled,Apple Pay,City87,IL,14.79,76.3,701.4499999999999
65297,8558,2022-10-13 09:46:18.721434,Completed,Apple Pay,City18,GA,21.8,461.88000000000005,5294.93
65302,6782,2023-01-26 21:14:02.752158,Completed,Apple Pay,City76,GA,11.47,28.29,266.1
65303,4201,2023-01-25 01:09:36.487269,Completed,Debit Card,City93,PA,3.51,0.0,558.1
65307,18898,2023-05-07 09:13:30.270917,Completed,Credit Card,City52,TX,1.32,0.0,104.67
65308,3162,2023-01-13 02:07:47.858414,Completed,Credit Card,City60,MI,24.76,0.0,217.76
65309,12272,2023-05-31 16:54:50.151216,Completed,Debit Card,City33,MI,0.22,0.0,370.7600000000001
65312,16704,2022-01-01 00:28:09.420194,Completed,PayPal,City65,CA,3.7,13.55,170.5
65313,13352,2023-08-03 22:37:36.574707,Completed,Debit Card,City68,PA,20.62,0.0,349.22
65325,11056,2023-08-22 04:38:53.824890,Completed,Credit Card,City24,FL,4.27,52.34,312.57
65326,1334,2023-10-14 17:35:42.753859,Returned,Credit Card,City41,MI,15.2,34.47,325.45
65328,3880,2023-12-24 05:51:38.092532,Completed,Apple Pay,City42,IL,0.25,57.19,229.02
65329,7750,2021-12-03 07:48:03.960814,Completed,Credit Card,City22,FL,12.24,249.45,3234.1399999999994
65332,1838,2021-06-10 19:38:31.371561,Returned,Apple Pay,City23,GA,4.34,0.0,496.16
65333,6167,2023-07-04 12:52:32.663056,Returned,Debit Card,City22,MI,12.69,0.0,643.0500000000001
65337,12051,2023-01-04 00:44:22.343115,Completed,Debit Card,City13,NY,1.89,61.61,608.92
65339,2379,2023-10-22 21:31:28.629847,Completed,PayPal,City96,IL,3.94,0.0,9367.63
65340,3592,2023-04-09 11:06:20.007635,Completed,Debit Card,City72,GA,7.13,199.79,1701.26
65343,16407,2023-10-19 09:31:09.154855,Completed,Apple Pay,City50,IL,17.17,0.0,805.89
65344,17885,2022-07-05 00:28:04.950533,Completed,PayPal,City35,TX,21.98,22.89,338.76
65348,17406,2023-06-05 10:08:25.785864,Completed,Debit Card,City35,PA,17.15,14.84,101.25
65351,12625,2022-06-24 18:45:04.867411,Returned,PayPal,City81,NC,12.94,0.0,2672.13
65354,7755,2022-06-07 23:09:37.340826,Completed,Credit Card,City35,NC,5.21,0.0,1738.83
65364,17393,2023-06-28 06:28:50.879081,Returned,Debit Card,City67,FL,12.94,35.53,214.28
65370,11298,2021-09-13 13:15:42.690501,Completed,Debit Card,City46,NC,23.83,24.94,221.73
65374,16747,2023-12-23 08:52:42.688426,Completed,PayPal,City34,FL,1.49,0.0,2835.65
65376,13217,2023-09-11 16:42:46.580678,Completed,PayPal,City67,IL,0.46,0.0,435.28
65385,19810,2023-12-02 08:21:44.586334,Completed,Credit Card,City33,IL,12.1,9.17,444.17
65386,1527,2023-12-09 11:51:37.014604,Completed,Debit Card,City70,TX,18.61,0.0,3979.45
65391,8857,2023-10-29 06:32:53.626958,Completed,Apple Pay,City80,FL,3.37,543.3199999999999,3759.25
65392,11400,2023-07-29 11:26:27.967074,Completed,Apple Pay,City43,GA,23.15,0.0,1973.22
65396,606,2023-12-20 13:55:16.161155,Completed,Credit Card,City55,OH,19.88,101.45,4575.13
65401,4075,2023-10-08 20:37:02.060773,Returned,Apple Pay,City97,GA,19.26,0.0,525.4100000000001
65402,18076,2023-05-03 14:38:25.772309,Completed,PayPal,City75,MI,3.32,236.03,3014.03
65405,2122,2022-02-07 21:34:05.951659,Completed,Debit Card,City54,PA,20.37,148.18,1375.79
65406,2186,2022-09-22 16:02:17.659701,Completed,PayPal,City87,PA,2.49,0.0,824.3
65413,19713,2023-06-21 16:42:13.779116,Completed,Credit Card,City87,PA,11.6,0.0,87.67999999999999
65414,6155,2022-11-26 15:16:32.005065,Returned,Apple Pay,City23,NC,6.08,0.0,501.05
65416,13204,2023-05-31 02:31:24.495511,Completed,Apple Pay,City25,NY,17.83,722.36,6551.54
65418,7761,2023-06-02 02:14:00.135114,Completed,Credit Card,City4,IL,10.48,0.0,116.13
65423,13435,2023-11-19 07:53:05.065069,Completed,Debit Card,City22,FL,16.69,30.8,191.19
65426,12216,2022-04-13 11:05:22.625072,Completed,Apple Pay,City5,FL,22.74,29.83,764.9100000000001
65430,19309,2023-07-24 11:15:29.425837,Returned,PayPal,City9,CA,0.74,0.0,92.74
65440,15878,2023-11-06 23:32:02.730487,Completed,Debit Card,City37,IL,19.66,0.0,848.83
65445,15047,2021-08-21 04:49:30.716223,Completed,Apple Pay,City34,PA,5.38,0.0,202.56
65446,7377,2022-05-19 01:10:07.783031,Completed,Debit Card,City86,IL,4.98,0.0,96.0
65449,11944,2023-06-16 11:28:18.506436,Completed,Apple Pay,City8,MI,7.83,0.0,215.5
65456,6038,2022-07-17 04:24:19.831788,Completed,Debit Card,City60,FL,17.52,0.0,222.69
65463,16398,2023-05-09 05:41:13.369327,Completed,Credit Card,City44,OH,7.73,32.55,3240.94
65467,13227,2023-04-10 08:39:00.097151,Completed,Apple Pay,City72,FL,10.22,0.0,2257.42
65473,12515,2023-05-29 08:24:23.278237,Completed,Apple Pay,City46,FL,23.94,0.0,2554.96
65475,17318,2023-01-31 11:09:36.118152,Completed,Apple Pay,City25,CA,5.86,0.0,515.42
65479,2764,2021-11-22 09:01:33.327239,Completed,Credit Card,City48,NC,17.52,0.0,164.97
65487,5765,2022-03-20 02:20:17.962760,Completed,Credit Card,City80,PA,22.45,0.0,236.36
65488,4183,2022-08-29 23:41:02.264654,Completed,Debit Card,City74,PA,23.95,37.67,468.19
65490,8981,2023-09-10 04:12:39.713763,Completed,Debit Card,City23,IL,24.85,45.81,208.1
65492,5398,2021-11-22 03:23:47.886465,Returned,PayPal,City39,MI,17.33,34.19,6409.9400000000005
65494,13456,2022-02-23 18:01:57.607676,Completed,Credit Card,City99,IL,13.52,110.77,742.47
65497,14898,2023-12-21 09:01:14.372881,Completed,PayPal,City43,CA,15.6,0.0,3936.54
65501,8218,2022-08-27 22:00:23.928043,Completed,PayPal,City89,CA,13.1,314.58,2993.93
65503,15673,2023-04-06 04:51:05.322347,Completed,Credit Card,City5,FL,16.41,66.45,536.15
65507,12804,2023-11-22 18:53:07.736265,Completed,Debit Card,City1,MI,10.85,0.0,1024.14
65508,6542,2023-12-19 17:57:43.652035,Completed,Credit Card,City33,CA,18.68,0.0,512.58
65509,10438,2022-09-09 18:04:42.706825,Completed,Credit Card,City76,IL,3.42,0.0,210.48
65511,11742,2023-06-13 07:06:13.404220,Completed,Debit Card,City11,MI,16.49,22.84,145.89
65513,19005,2022-12-22 08:37:00.150652,Completed,Debit Card,City59,CA,21.07,133.24,1703.6
65515,13680,2023-06-22 02:52:19.964769,Returned,PayPal,City49,NC,16.09,0.0,6154.46
65518,12958,2023-11-28 09:08:49.874585,Completed,Credit Card,City30,TX,24.06,13.0,4964.2300000000005
65519,337,2023-06-29 04:54:15.651697,Completed,Debit Card,City68,NC,3.63,0.0,498.43
65523,19490,2022-01-18 17:43:28.226248,Cancelled,Debit Card,City28,MI,1.5,0.0,715.51
65524,18818,2022-11-04 10:53:26.778429,Completed,Apple Pay,City12,PA,0.99,0.0,38.61
65525,3401,2023-07-09 08:30:15.412016,Completed,Apple Pay,City70,TX,4.64,0.0,429.26
65526,8931,2022-05-11 05:55:55.199805,Completed,Debit Card,City92,GA,10.94,0.0,1723.7799999999995
65534,10631,2022-11-25 17:06:20.721639,Completed,Apple Pay,City92,TX,4.12,6.48,30.02
65536,14593,2022-12-06 12:41:40.939571,Completed,Credit Card,City65,NC,0.48,0.0,1359.72
65537,13718,2023-03-25 08:17:42.008098,Completed,Credit Card,City18,IL,0.99,0.0,1699.83
65544,16166,2023-10-08 04:07:06.406762,Completed,Apple Pay,City16,FL,7.23,0.0,1759.01
65553,18708,2023-10-06 11:38:30.763909,Completed,Credit Card,City82,MI,21.55,397.6,2793.99
65556,1010,2023-07-15 13:27:34.468399,Completed,Apple Pay,City45,FL,19.85,0.0,126.77
65558,16279,2023-03-15 01:37:55.358137,Completed,Apple Pay,City64,CA,20.88,348.44,4255.830000000001
65560,9424,2022-05-11 07:14:07.838264,Completed,Apple Pay,City21,PA,22.33,28.49,1853.09
65574,8093,2023-10-03 13:25:45.662881,Completed,Credit Card,City24,GA,6.65,584.87,3218.42
65580,8009,2023-12-16 16:22:32.541672,Completed,PayPal,City59,MI,16.6,248.83,1332.06
65581,8679,2023-12-05 12:34:28.873068,Completed,Debit Card,City42,CA,16.1,0.0,191.25
65582,13480,2023-06-28 06:06:10.558164,Completed,Credit Card,City37,OH,5.84,0.0,260.62
65583,3151,2023-12-20 07:44:12.020442,Returned,Credit Card,City48,TX,20.04,0.0,2104.7
65584,8578,2022-10-21 07:58:11.852569,Completed,Credit Card,City71,TX,7.62,0.0,1175.88
65589,3891,2022-01-18 04:48:24.688837,Completed,Credit Card,City90,FL,12.03,0.0,741.5400000000001
65592,10081,2022-10-04 20:17:33.928883,Completed,Debit Card,City84,TX,9.11,143.46,3869.16
65593,16146,2023-05-01 16:05:15.638775,Completed,Credit Card,City20,IL,1.48,0.0,227.09
65598,6137,2022-08-23 10:12:15.139317,Completed,Debit Card,City76,OH,18.88,0.0,501.96
65603,15187,2022-12-11 12:11:11.987920,Completed,Debit Card,City60,CA,21.72,0.0,563.11
65606,3591,2023-01-11 14:04:39.336683,Completed,Apple Pay,City66,IL,7.87,56.81,945.82
65613,12108,2021-05-21 00:21:01.211758,Completed,PayPal,City49,PA,13.12,11.3,1359.08
65621,1982,2022-08-18 23:24:18.828584,Completed,Debit Card,City50,CA,10.45,0.0,52.19
65627,4316,2022-08-30 14:36:40.132912,Returned,Debit Card,City84,OH,10.93,25.8,1496.36
65633,18354,2022-02-27 01:29:50.759505,Completed,PayPal,City54,TX,14.27,26.14,118.82
65635,11480,2023-02-25 04:11:09.293100,Completed,Credit Card,City21,IL,15.94,0.0,4063.62
65636,17159,2023-03-23 01:02:38.284880,Completed,Apple Pay,City55,IL,22.66,141.73,825.78
65637,17816,2023-12-19 12:52:04.396580,Returned,PayPal,City89,NC,0.94,0.0,1450.5
65639,4278,2023-12-29 18:01:50.638310,Returned,PayPal,City19,IL,5.37,55.56,12080.65
65642,15239,2022-11-20 09:11:19.712227,Completed,PayPal,City97,MI,2.65,35.37,533.03
65645,19798,2022-11-09 16:54:33.957925,Completed,Debit Card,City56,NC,10.74,430.39,3997.32
65650,11266,2023-11-10 15:41:37.621719,Returned,Apple Pay,City67,CA,20.06,0.0,250.19
65651,5308,2022-06-04 16:33:39.137003,Completed,PayPal,City9,CA,2.21,715.48,4428.58
65653,2952,2023-12-08 04:02:24.391185,Completed,Apple Pay,City30,TX,17.56,62.68,13119.69
65656,5035,2023-09-15 12:03:29.292518,Completed,PayPal,City12,PA,23.45,0.0,231.18
65657,17305,2023-07-22 08:23:59.745796,Completed,Debit Card,City99,NY,17.97,21.45,646.1700000000001
65660,9422,2023-10-20 04:05:00.368170,Completed,PayPal,City30,GA,10.66,0.0,2140.76
65661,15299,2022-03-19 17:09:30.090805,Completed,Apple Pay,City29,MI,6.02,1526.96,6158.370000000001
65663,4886,2023-06-28 06:04:32.379011,Completed,PayPal,City44,IL,14.78,56.55,397.6
65669,15976,2023-07-10 22:20:52.876855,Completed,Apple Pay,City28,NC,3.36,0.0,1605.4
65671,16295,2023-09-28 18:46:37.231189,Completed,PayPal,City14,NY,4.6,0.0,118.32
65673,4684,2023-03-24 13:07:47.209962,Completed,Debit Card,City33,CA,20.42,17.75,2036.61
65674,1654,2022-07-07 17:30:04.785539,Completed,Apple Pay,City17,TX,0.11,0.0,508.43
65675,19897,2023-02-18 12:00:20.720576,Completed,Apple Pay,City52,TX,6.1,0.0,172.39
65677,11732,2023-11-24 12:26:05.149283,Completed,Apple Pay,City24,TX,24.59,270.31,1926.9
65678,2315,2023-11-15 07:47:58.757148,Completed,Credit Card,City68,IL,8.38,0.0,975.28
65680,3308,2022-10-19 21:59:46.561595,Returned,Apple Pay,City1,NC,14.23,73.38,504.35
65681,19884,2022-11-14 13:13:46.241528,Completed,PayPal,City7,FL,5.15,0.0,362.15
65683,1332,2023-12-20 09:19:20.783773,Completed,PayPal,City15,GA,19.66,0.0,5957.62
65690,14212,2022-04-19 03:52:47.913233,Completed,Credit Card,City13,TX,17.63,41.69,2482.55
65695,6949,2023-09-07 17:37:42.507767,Completed,PayPal,City9,FL,8.62,34.94,323.05
65697,10646,2023-12-23 03:34:14.820679,Completed,Credit Card,City8,TX,5.33,0.0,579.65
65700,8841,2023-02-25 22:59:53.229072,Completed,Credit Card,City44,IL,21.17,0.0,1154.48
65702,7888,2023-08-23 21:53:15.150139,Completed,PayPal,City17,CA,15.53,0.0,950.4
65705,4505,2023-10-03 02:33:54.984440,Returned,Debit Card,City16,OH,14.3,0.0,5009.420000000001
65707,4470,2023-06-23 09:11:52.400450,Completed,PayPal,City55,GA,2.26,95.58,1259.6699999999998
65712,14778,2023-11-27 21:12:35.823489,Completed,Debit Card,City40,PA,16.4,31.25,594.13
65716,2205,2023-12-05 00:58:30.766092,Completed,Credit Card,City58,CA,9.07,35.83,3593.9200000000005
65717,15989,2023-04-20 09:49:30.481218,Completed,Apple Pay,City80,OH,24.83,0.0,2315.63
65721,4929,2023-04-12 21:26:06.724110,Completed,Credit Card,City40,PA,17.73,0.0,43.52
65722,18222,2023-12-03 07:08:02.687371,Completed,Apple Pay,City99,IL,10.11,0.0,1307.26
65723,4687,2022-07-03 21:55:29.568424,Completed,Apple Pay,City82,GA,1.94,0.0,269.22
65727,15397,2022-12-30 03:34:17.450211,Completed,Debit Card,City27,GA,16.71,0.0,302.26
65728,1055,2023-08-03 14:16:19.151157,Completed,Credit Card,City12,OH,2.46,55.32,1180.33
65730,9289,2022-10-27 20:24:17.992872,Completed,PayPal,City46,TX,3.58,344.44,3761.04
65732,3330,2023-01-02 01:15:04.073300,Completed,Credit Card,City32,CA,14.92,282.89,1419.58
65736,9418,2023-11-23 15:26:15.975552,Returned,Debit Card,City59,NY,3.58,0.0,181.53
65740,8799,2023-03-31 14:11:00.382418,Completed,Apple Pay,City61,PA,10.5,0.0,1446.25
65741,15743,2023-12-04 06:07:13.069737,Completed,Credit Card,City97,FL,12.88,162.41,1195.84
65744,14233,2023-12-25 06:42:43.906837,Completed,PayPal,City10,IL,10.47,224.28,2477.15
65746,4763,2023-02-13 08:16:18.780657,Completed,Credit Card,City25,OH,14.84,44.56,4670.13
65749,1030,2023-07-24 18:23:16.161482,Completed,PayPal,City1,FL,17.32,0.0,2005.39
65752,10035,2023-01-28 00:08:16.815557,Completed,Debit Card,City97,NY,14.19,0.0,364.75
65755,9061,2022-10-06 11:37:08.250125,Completed,Apple Pay,City80,IL,15.15,0.0,6495.389999999999
65756,12007,2023-03-21 20:39:50.145347,Completed,Debit Card,City96,NY,4.97,0.0,151.3
65758,7796,2023-08-10 22:49:02.377427,Completed,PayPal,City54,MI,7.28,401.98,4442.94
65763,3706,2023-01-31 13:45:38.931691,Completed,Debit Card,City99,OH,6.47,12.83,473.13000000000005
65764,11343,2023-11-06 12:34:54.620871,Completed,Apple Pay,City35,TX,8.81,0.0,173.81
65765,17681,2022-07-09 22:58:49.611313,Returned,Debit Card,City66,PA,15.11,0.0,789.9
65769,9641,2023-09-23 07:26:31.418679,Completed,Apple Pay,City29,TX,9.71,0.0,2549.84
65772,10893,2023-09-20 23:57:14.850846,Completed,Debit Card,City17,CA,4.23,28.29,557.47
65775,16241,2023-12-03 12:37:50.063594,Completed,Credit Card,City14,NC,2.11,0.0,350.52000000000004
65779,6193,2023-11-30 15:16:27.924117,Returned,Credit Card,City75,MI,5.75,0.0,304.42
65780,16067,2022-11-07 14:56:49.646543,Returned,Debit Card,City95,NC,5.47,0.0,97.47
65784,18587,2023-04-17 13:36:52.082305,Completed,Apple Pay,City90,OH,22.79,0.0,240.3
65786,11297,2023-06-04 08:47:29.088759,Completed,Credit Card,City57,OH,22.0,0.0,169.28
65789,13260,2022-08-13 11:13:17.652873,Completed,Apple Pay,City7,CA,18.86,26.16,1151.13
65790,4261,2022-08-23 02:34:15.211993,Completed,Apple Pay,City44,NY,6.07,0.0,3742.54
65796,5910,2023-12-23 04:46:14.556393,Completed,Apple Pay,City2,GA,12.23,0.0,568.01
65797,556,2023-08-04 23:36:22.111264,Completed,PayPal,City64,TX,0.47,0.0,302.43
65798,10971,2023-12-13 00:57:15.206439,Cancelled,Credit Card,City69,NY,15.9,0.0,91.98
65800,10370,2023-12-02 14:47:46.503921,Cancelled,Apple Pay,City28,GA,1.11,0.0,108.38
65801,15134,2021-07-13 16:51:32.433536,Returned,Credit Card,City35,PA,12.4,46.64,7107.269999999999
65805,13705,2021-11-15 19:40:32.580661,Completed,Apple Pay,City14,IL,2.78,0.0,587.56
65808,1324,2023-01-22 04:39:47.732711,Completed,PayPal,City7,PA,2.68,262.03,2719.0199999999995
65813,10892,2021-06-09 13:52:33.464606,Completed,PayPal,City75,MI,1.97,0.0,2243.05
65814,10483,2022-02-03 09:01:13.372477,Returned,PayPal,City99,MI,7.03,0.0,282.54999999999995
65819,17988,2023-12-21 09:31:39.852966,Completed,Credit Card,City59,GA,9.31,13.66,132.2
65822,19155,2023-11-27 11:59:34.309155,Completed,Apple Pay,City50,NY,5.7,0.0,2910.37
65823,13034,2023-06-07 02:47:20.007970,Completed,Debit Card,City71,NY,14.46,13.31,238.75000000000003
65827,8614,2022-08-25 20:43:29.968086,Completed,Debit Card,City56,PA,23.15,0.0,111.07
65837,13686,2023-10-08 05:06:16.717485,Completed,Credit Card,City53,NY,20.37,44.66,2377.69
65839,1823,2022-11-23 09:22:34.119954,Completed,Debit Card,City7,MI,13.48,0.0,3009.2100000000005
65844,6094,2022-11-09 09:34:17.616944,Cancelled,Credit Card,City21,MI,16.4,0.0,4244.509999999999
65845,15795,2023-09-23 18:57:33.165483,Completed,Debit Card,City21,IL,6.09,0.0,199.09
65849,6623,2021-11-12 22:10:57.824384,Completed,Apple Pay,City62,NC,9.76,0.0,890.99
65851,15648,2023-08-13 07:04:01.203713,Completed,PayPal,City55,NY,1.22,0.0,291.5
65855,4062,2023-04-17 00:22:02.590211,Returned,Apple Pay,City54,FL,12.18,61.33,3940.06
65861,10020,2023-12-16 19:09:48.570858,Completed,Apple Pay,City69,TX,7.33,91.7,2442.27
65865,11716,2023-12-28 23:04:22.209096,Completed,Credit Card,City62,NY,21.69,0.0,721.1700000000001
65868,9866,2022-07-11 01:34:36.425264,Returned,Credit Card,City62,OH,8.11,28.66,266.09000000000003
65869,2811,2022-08-29 23:35:22.581440,Returned,Credit Card,City76,IL,21.37,25.5,165.87
65874,2545,2022-08-07 01:17:29.472059,Completed,Debit Card,City88,OH,15.6,61.83,6236.97
65875,10009,2023-11-01 14:03:37.513574,Completed,Apple Pay,City70,CA,9.74,0.0,1083.13
65879,16493,2023-12-29 12:46:09.527939,Completed,Apple Pay,City87,PA,1.83,0.0,1163.0599999999995
65880,4926,2023-12-08 14:17:39.676768,Completed,Debit Card,City36,IL,8.3,45.26,720.17
65881,6014,2023-01-02 11:55:25.509835,Completed,PayPal,City5,TX,15.13,0.0,14539.62
65885,8641,2023-12-16 22:30:24.640388,Completed,Debit Card,City39,TX,20.71,63.77,430.75
65887,9687,2023-08-14 17:48:58.332831,Completed,PayPal,City85,OH,21.21,0.0,59.42
65888,1351,2023-09-04 17:03:33.254670,Completed,Apple Pay,City83,NY,9.15,0.0,3890.49
65891,12839,2022-11-17 21:14:01.086689,Completed,Apple Pay,City81,FL,18.94,0.0,506.54
65892,12709,2023-03-09 23:45:11.576130,Returned,Apple Pay,City77,TX,5.73,0.0,313.09000000000003
65899,6889,2023-11-17 20:32:17.314984,Completed,Debit Card,City22,TX,14.19,1.61,313.03000000000003
65900,11583,2023-10-20 16:52:22.130271,Returned,PayPal,City77,NY,20.85,0.0,3264.09
65904,18087,2022-03-08 20:37:42.823545,Completed,Apple Pay,City42,GA,19.25,42.22,2398.1000000000004
65906,11563,2022-03-24 03:22:55.317563,Completed,Apple Pay,City17,NC,10.38,0.0,218.38
65907,12403,2023-03-26 10:33:03.104584,Completed,Credit Card,City78,OH,24.58,76.24,2090.85
65908,4092,2023-05-24 09:10:40.378835,Completed,Credit Card,City22,OH,6.77,413.64,1758.45
65911,11450,2023-12-22 13:18:50.644647,Completed,Credit Card,City61,NC,16.46,0.0,434.59
65917,14986,2023-09-14 22:33:14.709542,Completed,Credit Card,City31,PA,23.38,0.0,426.9
65918,15653,2023-10-20 16:57:13.906664,Completed,Debit Card,City68,GA,5.17,161.29,8727.49
65924,14733,2023-01-17 04:17:18.559126,Completed,PayPal,City32,TX,16.7,0.0,762.6500000000001
65926,1685,2023-10-29 09:21:44.814028,Returned,Apple Pay,City51,PA,5.53,0.0,49.61
65928,16641,2023-04-24 17:06:12.451978,Completed,PayPal,City89,GA,18.0,22.22,143.9
65938,14927,2022-12-12 18:25:43.336394,Completed,Credit Card,City2,NC,21.13,0.0,366.19
65945,19102,2023-09-15 09:14:12.083126,Completed,Credit Card,City31,NC,12.19,0.0,3145.53
65946,1024,2023-11-23 15:03:14.523286,Completed,PayPal,City46,GA,17.95,0.0,481.8
65948,14864,2023-11-08 11:00:50.336322,Completed,Debit Card,City59,CA,12.95,0.0,8121.63
65950,19313,2023-12-22 08:10:35.924259,Completed,Debit Card,City58,PA,14.94,0.0,621.59
65951,14983,2022-12-22 13:44:58.414660,Completed,Credit Card,City16,FL,21.31,39.35,1356.56
65953,4720,2022-09-09 06:45:45.816905,Completed,PayPal,City47,TX,6.0,0.0,62.14
65954,3242,2023-03-30 06:25:22.545262,Completed,PayPal,City95,NC,18.72,17.95,387.92
65955,18172,2023-07-06 17:21:05.462649,Returned,Credit Card,City22,MI,15.81,0.0,2440.77
65957,3913,2023-08-27 01:09:59.074071,Completed,PayPal,City64,TX,19.12,0.0,110.81
65958,12674,2022-01-14 22:59:12.746917,Completed,Debit Card,City6,OH,15.34,89.81,758.2400000000001
65964,2173,2023-01-27 19:13:00.000785,Completed,Credit Card,City4,GA,7.99,0.0,36.06
65965,11111,2023-12-30 00:50:04.603078,Completed,PayPal,City22,NC,12.32,0.0,414.57
65969,19180,2022-06-10 08:31:04.959161,Completed,PayPal,City49,OH,3.89,52.83,8000.870000000001
65975,5822,2023-07-07 03:53:21.532560,Completed,Credit Card,City77,OH,11.33,46.49,197.28
65977,3411,2023-09-22 15:34:42.948943,Completed,PayPal,City93,MI,14.21,0.0,516.63
65981,7432,2022-11-14 23:07:19.786258,Completed,Credit Card,City39,GA,11.95,0.0,6753.7300000000005
65985,13909,2023-05-31 21:03:14.532391,Completed,Apple Pay,City37,MI,5.61,0.0,3491.48
65992,15157,2023-09-07 03:10:46.809020,Completed,Apple Pay,City98,IL,17.21,0.0,1092.37
65993,6708,2023-05-09 19:26:19.192110,Returned,PayPal,City82,MI,24.96,0.0,553.8000000000001
65995,428,2023-07-02 18:38:07.714283,Completed,Debit Card,City30,TX,14.86,127.23,2666.35
65996,9740,2023-04-11 19:37:47.302789,Completed,Apple Pay,City93,PA,0.77,378.45,4844.17
65998,12088,2023-06-22 01:10:51.206893,Completed,Apple Pay,City42,OH,20.79,85.63,4749.88
66000,10032,2022-11-06 01:37:59.767545,Completed,PayPal,City38,CA,16.08,0.0,3433.98
66001,2583,2023-07-06 11:13:39.341613,Completed,Credit Card,City25,IL,9.73,0.0,389.82
66004,18198,2023-11-03 11:29:40.697649,Completed,PayPal,City8,OH,1.45,0.0,2626.68
66006,4516,2023-02-24 18:02:04.387106,Completed,Credit Card,City30,OH,7.34,31.59,1788.63
