order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state,shipping_cost,discount_amount,total_amount
61726,2670,2023-12-13 20:38:11.410073,Completed,PayPal,City94,CA,16.42,0.0,5775.08
61727,17347,2023-12-13 11:54:43.290076,Completed,Debit Card,City1,OH,13.83,0.0,565.9200000000001
61728,6748,2022-05-01 07:16:40.226729,Completed,PayPal,City77,PA,4.9,0.0,504.0
61729,12303,2023-01-22 05:18:12.604925,Completed,Debit Card,City43,GA,3.55,31.8,130.76
61730,7605,2022-09-28 01:22:37.135176,Completed,Credit Card,City13,NY,18.46,90.52,380.52
61731,7634,2021-03-10 10:10:19.823543,Completed,Apple Pay,City72,PA,3.45,83.63,7871.15
61732,11347,2022-10-30 19:32:57.041321,Returned,Credit Card,City55,CA,3.8,0.0,271.18
61733,5620,2022-01-31 06:48:20.219375,Completed,PayPal,City12,OH,23.59,0.0,88.57000000000001
61734,7634,2022-01-29 23:57:54.128528,Completed,Apple Pay,City33,GA,11.05,25.52,2328.98
61735,177,2022-11-23 02:03:17.779792,Returned,Credit Card,City26,GA,15.87,0.0,794.09
61736,5823,2023-11-26 22:41:45.906001,Returned,Credit Card,City95,OH,18.79,0.0,439.58
61737,12643,2021-10-21 20:59:34.174361,Completed,PayPal,City71,PA,3.53,151.03,2042.28
61738,8842,2023-10-18 09:54:13.891284,Cancelled,Apple Pay,City12,FL,8.14,0.0,2247.21
61739,3844,2023-07-29 03:37:29.921144,Completed,Apple Pay,City82,GA,16.26,0.0,3636.61
61740,18906,2023-06-16 13:10:02.860724,Completed,Credit Card,City63,FL,17.49,143.82,1518.71
61741,10216,2022-12-31 21:55:50.609473,Returned,Apple Pay,City16,PA,11.06,0.0,143.83
61742,12003,2021-11-07 08:38:38.216772,Completed,Debit Card,City80,TX,10.22,0.0,30.49
61743,5767,2023-03-12 01:44:36.350354,Completed,Debit Card,City41,TX,13.62,0.0,329.48
61744,2273,2023-02-13 15:15:09.817763,Completed,Debit Card,City10,NY,7.72,0.0,8068.15
61745,17369,2022-10-04 16:19:28.860385,Completed,Apple Pay,City5,NC,6.34,125.44,640.58
61746,984,2022-12-28 03:24:33.214726,Completed,Debit Card,City31,IL,14.38,0.0,915.45
61747,18321,2022-08-06 09:12:26.879608,Completed,Credit Card,City37,IL,11.45,0.0,151.51999999999998
61748,18401,2023-09-19 04:20:50.853743,Completed,Apple Pay,City48,OH,13.14,0.0,1901.14
61749,2049,2022-12-20 08:09:17.843857,Completed,Credit Card,City45,PA,15.97,0.0,134.24
61750,4802,2023-07-21 22:50:29.301693,Completed,Apple Pay,City92,OH,24.99,0.0,279.77
61751,7139,2023-11-06 09:54:36.328389,Completed,Debit Card,City32,OH,9.55,36.16,2027.55
61752,4727,2023-10-15 01:21:58.122342,Completed,PayPal,City66,CA,20.72,0.0,1477.7
61753,16456,2023-05-27 02:10:51.295089,Completed,PayPal,City28,PA,20.86,8.62,355.93000000000006
61754,14382,2022-06-21 20:57:07.255234,Completed,Debit Card,City38,MI,22.94,0.0,501.5
61755,7361,2023-06-04 02:39:35.227073,Completed,Debit Card,City62,PA,17.49,0.0,1557.08
61756,9293,2021-09-13 12:56:13.737017,Completed,Debit Card,City86,PA,22.87,0.0,1154.83
61757,15174,2021-10-08 01:34:07.396164,Completed,Debit Card,City21,GA,21.69,51.67,2012.72
61758,10663,2023-11-08 12:30:47.398041,Completed,PayPal,City38,IL,19.87,0.0,871.52
61759,11941,2023-12-28 00:36:57.303855,Completed,Apple Pay,City71,IL,4.3,0.0,118.02
61760,15354,2022-01-31 11:12:04.323989,Completed,Debit Card,City41,GA,9.54,0.0,289.45000000000005
61761,1366,2023-08-22 23:35:49.463811,Completed,PayPal,City29,CA,19.01,0.0,2087.19
61762,2677,2022-08-17 14:55:18.760275,Completed,Debit Card,City28,OH,23.99,27.35,270.15
61763,12516,2023-10-26 13:12:39.795647,Completed,Credit Card,City22,OH,2.7,4.55,2703.22
61764,18786,2023-12-20 08:28:35.911681,Completed,Credit Card,City93,TX,5.49,0.0,3215.59
61765,9483,2023-02-18 06:14:36.319496,Completed,Debit Card,City77,CA,11.8,0.0,2601.2700000000004
61766,15732,2023-07-01 04:36:57.148897,Completed,Debit Card,City77,NC,9.02,68.83,4927.330000000001
61767,17125,2022-07-23 19:56:36.659582,Completed,PayPal,City54,IL,20.1,0.0,583.84
61768,15978,2023-08-14 02:10:07.909704,Returned,Debit Card,City27,PA,8.66,0.0,1534.95
61769,18565,2023-05-09 18:49:13.798338,Completed,Credit Card,City91,OH,20.68,0.0,2374.3
61770,16647,2022-07-21 19:48:59.158609,Completed,PayPal,City35,NY,17.05,0.0,975.14
61771,12994,2022-11-07 06:09:07.606324,Returned,PayPal,City92,OH,2.13,127.23,2019.64
61772,18598,2023-09-15 14:46:33.409463,Completed,Apple Pay,City30,TX,8.9,70.6,665.98
61773,901,2023-12-24 05:46:42.790766,Completed,Apple Pay,City98,PA,11.25,0.0,1391.88
61774,16144,2023-02-15 06:42:54.532982,Completed,Credit Card,City12,GA,7.98,122.27,2204.59
61775,17878,2022-06-27 10:20:09.663489,Completed,Apple Pay,City18,FL,16.56,0.0,322.68
61776,4594,2021-11-08 10:38:46.307791,Completed,PayPal,City27,NC,6.34,0.0,1814.29
61777,7734,2023-04-22 11:31:53.342239,Completed,PayPal,City11,PA,4.2,0.0,135.11
61778,1885,2021-10-01 20:17:39.721045,Completed,Apple Pay,City12,GA,2.59,58.66,4924.85
61779,438,2022-05-14 06:43:43.028921,Completed,Credit Card,City23,CA,9.27,90.97,373.14
61780,4248,2022-01-30 09:06:51.629093,Completed,Apple Pay,City77,PA,3.04,0.0,139.48
61781,124,2023-11-22 17:42:34.017386,Completed,Credit Card,City78,NY,23.18,153.25,636.16
61782,3737,2023-12-29 20:42:05.738389,Completed,Apple Pay,City100,CA,8.04,0.0,55.95
61783,14179,2023-11-30 23:30:56.140161,Completed,Apple Pay,City60,FL,19.97,15.19,1517.27
61784,7404,2023-03-28 17:27:00.327550,Completed,PayPal,City36,IL,21.21,0.0,587.9300000000001
61785,14426,2023-12-19 20:45:46.527524,Completed,PayPal,City42,TX,10.45,0.0,286.73
61786,3047,2023-09-08 13:09:56.591911,Completed,PayPal,City82,NC,16.7,0.0,887.19
61787,2288,2023-01-23 23:42:19.298874,Completed,Apple Pay,City100,TX,8.24,0.0,2193.13
61788,18689,2022-11-05 03:17:35.194631,Cancelled,Apple Pay,City59,OH,23.3,0.0,130.52
61789,8983,2023-01-17 19:34:29.871789,Cancelled,Credit Card,City29,CA,22.13,0.0,207.39
61790,10787,2022-11-30 20:47:20.371375,Completed,Apple Pay,City24,MI,15.75,95.82,4789.43
61791,62,2022-10-14 00:22:42.549530,Completed,Apple Pay,City85,TX,20.73,287.15,1169.34
61792,2257,2023-01-19 02:21:28.422598,Completed,Debit Card,City46,GA,1.05,0.0,169.94
61793,1108,2023-12-26 14:43:29.816299,Completed,Apple Pay,City87,FL,3.4,0.0,781.62
61794,4378,2023-10-26 17:47:43.265143,Completed,Debit Card,City23,MI,19.45,0.0,552.45
61795,17877,2023-12-10 20:33:11.943523,Completed,Credit Card,City38,TX,4.44,0.0,1697.02
61796,17124,2023-04-29 06:41:38.844797,Completed,PayPal,City11,NY,18.71,0.0,928.97
61797,11128,2023-02-04 07:03:11.220913,Completed,PayPal,City98,NC,2.57,0.0,1519.58
61798,14584,2023-11-22 03:45:30.563210,Completed,Apple Pay,City40,FL,23.58,0.0,832.18
61799,14697,2022-08-18 19:59:55.409559,Completed,PayPal,City96,IL,6.42,0.0,886.91
61800,10202,2023-10-24 21:38:51.597638,Completed,PayPal,City22,IL,7.6,0.0,5279.2300000000005
61801,2398,2023-12-19 12:11:21.474147,Cancelled,Apple Pay,City31,FL,7.8,4.85,1505.42
61802,5648,2023-11-06 02:32:31.385042,Completed,PayPal,City19,FL,9.21,89.33,936.48
61803,1582,2023-06-11 18:14:42.060713,Cancelled,Apple Pay,City35,NC,14.98,0.0,244.04
61804,6683,2023-08-31 06:58:38.294620,Completed,Apple Pay,City10,NY,24.09,0.0,1783.64
61805,15659,2023-04-25 21:09:55.380981,Returned,Debit Card,City88,IL,21.83,0.0,61.51
61806,16585,2023-05-20 10:14:36.300977,Completed,Debit Card,City57,TX,22.51,626.91,3458.99
61807,2242,2023-10-28 23:13:32.470701,Completed,Debit Card,City47,OH,4.19,7.3,401.88
61808,12990,2023-12-13 07:25:32.903350,Completed,Apple Pay,City68,FL,16.97,0.0,1765.93
61809,13831,2023-05-31 11:36:40.359858,Completed,Debit Card,City87,NY,10.32,0.0,1668.21
61810,17700,2023-08-14 23:48:53.638114,Cancelled,Debit Card,City9,MI,11.24,0.0,280.42
61811,14651,2023-09-05 15:25:36.632487,Completed,Credit Card,City72,PA,9.61,0.0,2062.15
61812,17303,2021-12-02 21:31:01.973654,Completed,PayPal,City74,GA,11.84,0.0,4291.06
61813,8491,2023-09-12 03:45:05.933004,Completed,Apple Pay,City58,IL,6.99,0.0,3662.09
61814,1228,2023-11-11 08:28:31.206014,Completed,Credit Card,City66,TX,19.89,0.0,594.03
61815,5643,2023-06-10 16:30:31.590488,Completed,Credit Card,City67,IL,13.58,134.55,1548.44
61816,12638,2023-10-04 22:33:15.765375,Completed,Credit Card,City45,IL,24.89,0.0,1407.86
61817,9340,2023-12-23 07:35:52.865835,Completed,Debit Card,City49,TX,12.39,41.6,371.79
61818,1485,2022-12-13 18:57:11.836846,Completed,Debit Card,City4,CA,3.59,0.0,466.72
61819,5139,2023-07-18 11:42:38.535141,Completed,Apple Pay,City37,GA,23.43,0.0,1397.62
61820,12354,2023-10-26 08:36:46.893293,Completed,Credit Card,City11,CA,14.2,0.0,415.58
61821,7343,2023-05-28 17:17:39.499546,Completed,Debit Card,City34,TX,2.43,0.0,926.89
61822,14879,2023-11-13 21:43:20.922135,Completed,Credit Card,City15,PA,13.2,0.0,2143.93
61823,18867,2023-05-06 11:47:41.584847,Completed,Credit Card,City1,NY,5.59,0.0,2999.34
61824,1101,2023-12-12 11:09:42.938368,Completed,Apple Pay,City41,NY,2.88,276.59,2492.23
61825,3612,2023-12-25 17:32:30.841304,Completed,Apple Pay,City72,IL,22.8,0.0,153.71
61826,4358,2023-01-27 18:37:40.311699,Completed,PayPal,City49,IL,3.83,0.0,62.47
61827,16653,2023-12-13 08:09:18.737080,Completed,Debit Card,City62,NC,22.96,0.0,4067.78
61828,15188,2023-02-04 17:08:18.348396,Returned,Credit Card,City74,CA,17.15,0.0,259.19
61829,1222,2023-02-18 21:19:17.383650,Completed,Credit Card,City81,TX,0.52,0.0,3012.8
61830,18122,2023-11-23 09:31:30.691212,Completed,Apple Pay,City8,OH,20.76,0.0,2533.9
61831,17018,2023-04-06 21:12:36.146849,Cancelled,Apple Pay,City3,IL,17.71,0.0,2097.9700000000003
61832,14476,2023-07-09 10:37:30.938159,Completed,Debit Card,City17,IL,9.07,0.0,349.05
61833,19862,2023-05-04 12:56:47.449931,Completed,Credit Card,City29,CA,9.49,32.62,1396.07
61834,4050,2023-06-30 21:06:57.055102,Completed,Apple Pay,City31,OH,11.04,0.0,2023.02
61835,15869,2023-01-02 09:26:10.680173,Completed,Apple Pay,City97,GA,19.4,0.0,1667.01
61836,3222,2022-01-08 02:55:50.762991,Completed,Apple Pay,City75,NY,10.61,96.26,4623.759999999999
61837,12483,2023-12-15 16:27:46.437452,Completed,Credit Card,City61,GA,1.59,0.0,2856.6500000000005
61838,12490,2023-12-30 05:20:25.211429,Completed,Credit Card,City2,MI,8.28,0.0,3316.52
61839,3357,2022-10-02 10:26:17.200517,Completed,PayPal,City28,NC,5.37,114.44,1534.38
61840,13466,2022-06-27 10:48:33.120351,Completed,Credit Card,City62,OH,10.64,0.0,243.8
61841,15524,2023-01-08 19:39:36.425136,Completed,Credit Card,City21,NY,5.72,68.13,714.09
61842,9878,2023-07-14 13:29:01.199619,Completed,PayPal,City19,NC,7.29,0.0,1101.37
61843,9618,2023-12-13 08:16:37.404260,Completed,Apple Pay,City83,FL,18.4,104.71,7777.849999999999
61844,12042,2023-06-17 03:21:57.303664,Returned,Debit Card,City40,CA,15.34,0.0,491.75
61845,6941,2023-05-26 13:29:35.167604,Cancelled,Apple Pay,City43,OH,23.03,125.8,2283.03
61846,2065,2023-12-09 18:06:41.959141,Returned,Apple Pay,City7,IL,17.97,0.0,1256.76
61847,13314,2023-11-08 08:34:41.564803,Completed,Credit Card,City12,IL,2.45,12.22,6234.45
61848,7204,2023-08-09 23:50:18.102139,Returned,PayPal,City56,OH,24.98,0.0,177.22
61849,531,2023-05-16 17:04:24.237029,Returned,Debit Card,City13,FL,22.9,0.0,738.37
61850,9424,2023-12-08 01:56:57.953790,Completed,Apple Pay,City10,NY,13.06,225.42,3060.56
61851,7788,2023-02-23 18:18:06.390332,Completed,Debit Card,City60,FL,9.24,49.14,6038.82
61852,19631,2023-12-11 21:42:48.337651,Cancelled,Credit Card,City93,NY,2.28,0.0,6730.38
61853,11090,2023-12-16 08:25:15.947405,Completed,Debit Card,City95,MI,21.09,34.15,328.44
61854,17788,2021-05-19 16:11:30.787678,Completed,Credit Card,City16,MI,8.46,0.0,1842.38
61855,4425,2023-11-20 18:32:22.081276,Completed,Credit Card,City73,IL,0.17,0.0,143.48999999999998
61856,12855,2022-07-03 14:57:31.472532,Completed,PayPal,City11,GA,20.92,0.0,1453.2
61857,98,2023-12-16 01:58:43.288043,Completed,PayPal,City35,IL,16.06,0.0,1772.96
61858,18642,2023-03-25 10:49:59.074462,Completed,Credit Card,City94,IL,0.83,30.46,1034.2599999999998
61859,6061,2022-05-10 11:58:30.377613,Completed,PayPal,City1,FL,7.53,47.24,8019.87
61860,18412,2023-07-23 23:12:07.396245,Completed,Debit Card,City51,NY,16.95,0.0,2357.7
61861,1677,2023-06-03 08:13:24.750229,Completed,Debit Card,City33,IL,7.89,0.0,1777.99
61862,12353,2022-03-11 04:53:24.034484,Returned,Apple Pay,City57,TX,20.19,180.26,3767.32
61863,4157,2023-10-17 02:18:15.277289,Cancelled,Credit Card,City17,MI,4.69,0.0,1819.45
61864,19268,2023-08-17 10:15:05.707986,Completed,Apple Pay,City59,NC,2.98,223.13,2703.55
61865,16952,2023-09-01 03:32:12.950036,Completed,PayPal,City22,NY,12.15,0.0,5679.169999999999
61866,2251,2023-08-11 10:29:51.603028,Completed,Debit Card,City75,TX,21.24,0.0,6556.83
61867,3856,2023-06-21 14:57:30.420805,Completed,Apple Pay,City93,IL,14.15,149.63,1360.8200000000002
61868,19602,2023-05-29 00:27:31.053104,Completed,Debit Card,City36,IL,6.24,0.0,2074.42
61869,14674,2022-08-06 03:10:00.029040,Returned,PayPal,City11,NY,5.55,0.0,2271.98
61870,8408,2023-12-16 17:33:30.064285,Completed,Debit Card,City6,GA,24.91,0.0,1819.27
61871,15916,2023-10-27 01:40:15.995684,Completed,Apple Pay,City33,GA,12.48,0.0,279.86
61872,10986,2023-03-29 17:46:23.755940,Completed,Debit Card,City61,PA,17.66,15.5,494.0700000000001
61873,17620,2023-12-01 23:55:53.269531,Cancelled,PayPal,City56,FL,18.45,0.0,272.86
61874,7211,2023-11-02 12:28:29.945260,Cancelled,Credit Card,City18,TX,16.42,0.0,1252.34
61875,5179,2023-12-17 23:46:53.068125,Completed,Debit Card,City25,GA,21.97,0.0,1151.08
61876,11777,2023-06-18 13:19:24.397453,Completed,Credit Card,City47,TX,4.83,215.68,4473.57
61877,16854,2023-12-23 22:24:38.772112,Completed,Apple Pay,City37,NC,6.81,0.0,2317.2000000000003
61878,12929,2023-07-12 09:26:38.954266,Completed,Credit Card,City55,OH,3.91,65.77,747.65
61879,19591,2023-10-10 02:41:52.307247,Completed,Apple Pay,City68,PA,19.2,0.0,169.67999999999998
61880,5412,2023-07-07 07:19:03.508646,Returned,Debit Card,City70,IL,24.08,0.0,899.01
61881,6146,2022-02-03 01:16:40.658659,Completed,Apple Pay,City43,IL,24.63,0.0,1471.21
61882,13809,2023-03-15 16:14:05.677502,Cancelled,Debit Card,City59,CA,24.09,0.0,169.0
61883,5985,2023-12-10 11:35:09.285067,Completed,Debit Card,City66,IL,10.94,0.0,130.67000000000002
61884,17073,2023-07-28 18:45:02.199446,Completed,Apple Pay,City88,IL,14.55,0.0,175.35000000000002
61885,9383,2023-07-09 12:17:35.513012,Completed,Apple Pay,City2,TX,0.68,0.0,306.8
61886,2407,2023-06-30 00:32:33.952330,Completed,Credit Card,City30,NC,24.73,0.0,2131.34
61887,7800,2022-03-04 16:15:12.957009,Completed,Debit Card,City27,MI,10.0,0.0,350.0
61888,6872,2023-11-24 08:49:51.246358,Completed,Apple Pay,City60,MI,22.5,350.72,2142.68
61889,18248,2023-12-06 17:03:01.513056,Completed,Credit Card,City24,GA,20.53,0.0,997.03
61890,616,2022-12-23 04:35:19.902904,Completed,Debit Card,City96,MI,24.29,0.0,3227.19
61891,2267,2023-12-29 22:50:15.093585,Completed,Apple Pay,City78,CA,19.76,0.0,476.21
61892,13566,2022-10-02 03:24:06.984048,Completed,Apple Pay,City16,NY,9.87,0.0,311.93
61893,10545,2023-10-09 12:23:39.143721,Completed,Credit Card,City19,GA,11.87,0.0,82.35000000000001
61894,16998,2023-04-19 22:00:54.240046,Completed,Credit Card,City29,OH,24.56,0.0,2505.88
61895,5649,2022-10-16 11:29:41.061734,Completed,PayPal,City94,PA,0.03,128.4,1155.67
61896,6611,2023-03-11 14:47:19.780604,Completed,PayPal,City44,NC,21.45,66.44,2947.04
61897,16559,2023-10-19 03:30:05.392691,Cancelled,Apple Pay,City22,IL,20.34,0.0,143.1
61898,19774,2023-07-05 17:10:20.101060,Completed,Apple Pay,City4,NC,24.64,20.25,802.37
61899,14214,2021-11-02 05:41:31.390416,Completed,Credit Card,City41,CA,1.58,0.0,2263.65
61900,11636,2021-07-22 17:25:13.892615,Completed,Debit Card,City26,CA,5.51,0.0,235.53
61901,9875,2023-09-04 09:56:45.967954,Completed,Apple Pay,City34,GA,22.34,0.0,149.4
61902,10909,2023-11-06 08:51:14.144648,Cancelled,PayPal,City51,TX,10.94,0.0,6349.19
61903,12999,2023-06-28 16:03:10.460869,Completed,Credit Card,City50,MI,3.87,0.0,196.2
61904,7324,2023-07-15 08:42:18.452060,Completed,PayPal,City70,MI,0.49,468.82,1875.77
61905,3105,2023-09-07 11:20:40.640543,Completed,Debit Card,City31,CA,6.63,0.0,2344.77
61906,546,2023-01-02 22:45:39.669458,Completed,Credit Card,City1,NC,4.54,0.0,1061.9
61907,17906,2023-03-02 20:56:45.749520,Completed,Credit Card,City91,PA,7.37,4.59,48.71
61908,15907,2021-08-18 16:55:33.334115,Completed,Debit Card,City28,GA,8.29,0.0,3306.65
61909,2456,2023-04-26 14:28:01.110626,Completed,Debit Card,City95,NC,14.4,0.0,581.2099999999999
61910,5548,2022-12-07 18:26:07.442940,Completed,Credit Card,City81,FL,18.6,0.0,1133.26
61911,6671,2021-10-15 08:58:43.995513,Completed,Credit Card,City67,TX,18.47,0.0,164.24
61912,19151,2022-10-15 13:47:03.383676,Returned,Debit Card,City69,MI,24.69,0.0,4376.879999999999
61913,2782,2023-03-29 14:02:37.572728,Completed,Credit Card,City86,FL,8.85,126.28,513.99
61914,18147,2023-11-06 21:53:11.286864,Completed,PayPal,City23,PA,7.49,449.02,3058.62
61915,10877,2021-10-26 01:47:45.298913,Completed,Debit Card,City50,PA,8.57,0.0,1211.3
61916,4939,2023-08-22 17:21:26.040353,Completed,Credit Card,City27,GA,24.4,0.0,1290.95
61917,18003,2023-12-20 01:10:32.863510,Returned,Debit Card,City77,MI,14.69,247.18,1104.66
61918,13753,2023-05-15 08:29:02.735097,Returned,Debit Card,City56,FL,1.29,0.0,1026.6
61919,15673,2022-12-18 04:29:04.642962,Completed,Apple Pay,City46,IL,8.78,0.0,275.25
61920,5584,2023-09-02 09:37:42.012563,Completed,Debit Card,City14,IL,23.25,397.85,5271.4800000000005
61921,18550,2023-04-17 15:43:58.797962,Completed,Credit Card,City16,NY,12.96,0.0,1349.0
61922,13890,2023-07-03 22:48:33.432773,Cancelled,Credit Card,City66,PA,9.6,141.69,6000.450000000001
61923,6794,2023-12-18 07:06:16.593745,Returned,Credit Card,City29,PA,7.82,254.3,8689.84
61924,13760,2023-11-19 02:38:47.573298,Completed,PayPal,City63,TX,17.24,32.26,258.66
61925,10323,2023-07-28 16:52:45.144024,Completed,Credit Card,City31,CA,21.46,0.0,327.56
61926,19795,2022-12-23 12:47:03.383119,Completed,PayPal,City37,MI,13.98,22.5,364.64
61927,321,2023-11-22 20:20:53.961007,Completed,PayPal,City81,OH,1.21,0.0,1446.95
61928,17282,2023-12-03 19:39:22.364023,Completed,Apple Pay,City94,FL,24.99,0.0,1443.63
61929,3426,2023-07-14 08:19:41.274368,Completed,Debit Card,City77,FL,5.08,0.0,856.98
61930,820,2023-12-11 07:32:35.605515,Completed,PayPal,City26,PA,21.0,450.18,2162.38
61931,4538,2023-07-28 05:25:04.600133,Completed,Apple Pay,City96,NY,10.18,21.13,486.57
61932,17194,2023-12-18 16:45:09.819078,Completed,PayPal,City5,TX,9.11,271.85,2265.49
61933,17608,2023-10-25 09:43:57.688354,Completed,PayPal,City31,NY,5.46,0.0,347.34
61934,7334,2023-08-09 11:34:33.456391,Completed,Apple Pay,City7,FL,15.37,0.0,318.18
61935,17790,2023-01-17 17:50:54.989923,Completed,Debit Card,City74,TX,11.26,289.89,4490.81
61936,19507,2022-07-12 07:04:00.283635,Completed,PayPal,City15,MI,4.63,0.0,103.47
61937,3116,2023-12-14 04:32:20.302099,Completed,Apple Pay,City62,TX,7.81,0.0,289.6
61938,9032,2023-01-13 22:41:07.728662,Completed,Debit Card,City88,FL,2.99,0.0,658.79
61939,3,2023-08-14 11:18:38.995072,Completed,Debit Card,City35,NC,4.75,0.0,398.66
61940,12071,2023-11-25 20:37:38.702443,Completed,Apple Pay,City18,CA,4.86,0.0,300.74
61941,17747,2022-09-26 03:48:56.980788,Returned,Credit Card,City4,PA,24.36,43.51,532.62
61942,8817,2023-10-16 20:58:08.889777,Returned,Apple Pay,City95,CA,14.33,0.0,2506.77
61943,6352,2023-12-13 00:06:26.530577,Completed,Debit Card,City31,MI,5.46,0.0,486.12
61944,15049,2022-12-22 04:09:53.130272,Completed,PayPal,City47,NY,2.11,60.32,545.03
61945,17727,2023-10-09 20:40:07.068530,Completed,Debit Card,City9,NY,11.43,0.0,1213.39
61946,5109,2022-11-23 07:40:15.615844,Completed,Debit Card,City66,PA,0.92,0.0,46.38
61947,1506,2023-11-02 12:28:33.681604,Completed,Debit Card,City7,FL,18.0,0.0,1122.64
61948,15865,2023-10-16 05:55:02.030732,Cancelled,Apple Pay,City4,CA,7.03,0.0,473.3
61949,1995,2023-12-19 18:29:46.673997,Completed,Credit Card,City91,IL,17.86,0.0,510.04
61950,8631,2022-06-17 02:22:57.096002,Completed,PayPal,City26,OH,14.02,75.44,1698.75
61951,14122,2021-08-01 18:39:08.771333,Completed,Debit Card,City1,NC,2.27,93.25,1085.29
61952,7245,2022-05-26 23:46:17.339436,Completed,PayPal,City4,OH,1.8,115.88,465.33
61953,14031,2023-06-15 19:51:53.311624,Completed,Credit Card,City94,OH,19.82,0.0,2065.38
61954,3182,2023-12-03 19:10:41.126794,Cancelled,Credit Card,City34,MI,23.79,0.0,9156.35
61955,12332,2023-03-06 09:08:48.063164,Completed,PayPal,City56,MI,24.52,4.59,781.74
61956,8695,2023-07-16 20:58:40.801450,Completed,PayPal,City58,NY,12.47,367.21,5165.8
61957,13236,2023-01-15 01:35:59.241525,Completed,Debit Card,City23,PA,24.08,0.0,2403.1800000000003
61958,12318,2023-05-08 20:37:05.449159,Completed,Credit Card,City29,NC,6.89,0.0,1591.09
61959,6542,2023-12-25 03:42:31.329032,Completed,Debit Card,City30,CA,11.28,0.0,1660.13
61960,1891,2022-08-12 03:28:18.408769,Completed,Credit Card,City31,NY,10.73,0.0,2462.86
61961,11351,2023-04-04 20:31:40.745349,Completed,Debit Card,City10,FL,10.79,0.0,8999.71
61962,16975,2023-09-26 08:42:43.881628,Cancelled,PayPal,City26,MI,1.74,0.0,6759.7
61963,16119,2023-09-30 00:54:17.197550,Completed,Apple Pay,City29,MI,20.64,60.34,362.55
61964,13082,2023-11-07 22:56:41.649867,Completed,PayPal,City7,OH,15.68,278.71,2524.11
61965,14529,2022-01-03 00:44:26.363158,Completed,Credit Card,City97,GA,7.52,0.0,204.1
61966,9747,2023-12-16 01:56:24.156618,Completed,Apple Pay,City20,IL,1.38,0.0,385.04
61967,13107,2023-06-20 14:08:11.619493,Completed,Credit Card,City60,OH,0.91,0.0,155.85
61968,7838,2023-12-23 17:00:46.205504,Completed,Apple Pay,City77,IL,21.47,0.0,3189.35
61969,10560,2023-10-18 13:23:48.335087,Completed,Debit Card,City70,TX,22.66,0.0,1771.46
61970,19886,2023-06-10 06:01:19.374533,Completed,PayPal,City71,GA,24.96,22.74,115.94
61971,4774,2023-10-21 09:55:08.027661,Completed,Debit Card,City79,MI,16.97,0.0,61.05
61972,7719,2023-10-12 02:54:02.178849,Completed,Apple Pay,City24,TX,11.08,0.0,2445.64
61973,11696,2023-09-18 01:37:26.466470,Completed,Debit Card,City43,GA,5.22,0.0,66.85000000000001
61974,10059,2023-12-13 21:59:28.773247,Returned,Debit Card,City71,FL,13.19,8.77,1715.85
61975,13496,2023-10-04 03:03:38.580831,Completed,Apple Pay,City52,PA,23.77,22.74,114.75
61976,6561,2023-08-09 06:10:08.885464,Completed,Credit Card,City31,CA,21.94,191.36,2750.15
61977,3542,2023-05-01 12:36:46.492341,Completed,Credit Card,City8,NY,22.42,0.0,379.36
61978,7443,2023-10-01 07:57:30.647888,Returned,Debit Card,City20,IL,19.11,0.0,2041.52
61979,5254,2023-09-17 12:14:13.466991,Completed,Credit Card,City26,CA,5.61,44.67,407.6
61980,4119,2023-05-02 03:20:32.503060,Completed,Debit Card,City39,CA,14.48,155.41,2037.13
61981,8801,2023-01-12 03:52:46.145251,Completed,Credit Card,City33,NY,4.7,0.0,294.38
61982,11332,2021-11-23 19:57:38.477166,Completed,Credit Card,City67,GA,22.46,0.0,170.66
61983,5063,2023-12-13 16:17:39.269263,Completed,PayPal,City83,PA,15.32,0.0,143.75
61984,4053,2023-06-24 01:25:05.391802,Completed,PayPal,City45,PA,17.47,46.1,278.73
61985,11284,2023-05-31 16:27:35.646915,Completed,Debit Card,City97,PA,17.48,0.0,3529.54
61986,1886,2022-06-12 16:54:37.161205,Completed,Credit Card,City59,OH,1.82,0.0,209.49
61987,493,2022-03-11 04:35:52.858203,Completed,Credit Card,City4,PA,3.74,573.4699999999999,7047.51
61988,2712,2023-07-12 14:27:01.050407,Completed,Credit Card,City90,FL,8.84,0.0,398.29
61989,13842,2023-08-27 06:26:42.301794,Completed,Apple Pay,City2,IL,1.88,29.27,118.96
61990,11339,2023-11-29 00:11:39.800274,Completed,Apple Pay,City58,OH,11.54,0.0,2150.62
61991,5568,2023-08-19 20:34:58.727595,Completed,PayPal,City26,PA,0.72,0.0,8381.39
61992,8643,2023-10-26 17:07:11.643199,Returned,PayPal,City8,IL,21.32,0.0,663.96
61993,7160,2023-12-16 04:57:46.216571,Completed,PayPal,City83,IL,24.43,0.0,759.2299999999999
61994,17652,2023-10-07 23:14:11.254657,Completed,Debit Card,City95,GA,10.24,24.18,337.49
61995,11121,2023-04-27 15:37:39.339979,Completed,Debit Card,City16,PA,14.7,352.2,1911.2
61996,4003,2023-09-03 05:31:14.182550,Completed,Debit Card,City78,PA,1.7,0.0,2136.21
61997,17499,2021-06-29 14:30:46.581659,Completed,Credit Card,City10,NY,10.23,0.0,6598.089999999999
