product_id,product_name,category,subcategory,brand,unit_cost,selling_price,stock_quantity
738,Skincare Product 738,Beauty,Skincare,Brand 50,74.4,161.22,723
739,Haircare Product 739,Beauty,Haircare,Brand 50,88.86,254.78,478
740,Haircare Product 740,Beauty,Haircare,Brand 44,77.43,185.27,351
741,Fitness Product 741,Sports,Fitness,Brand 96,77.71,114.36,574
742,Kitchen Product 742,Home & Garden,Kitchen,Brand 81,714.76,1393.57,272
743,Pants Product 743,Apparel,Pants,Brand 45,130.47,254.41,993
744,Pants Product 744,Apparel,Pants,Brand 42,108.22,276.28,777
745,Audio Product 745,Electronics,Audio,Brand 86,1133.31,1446.58,777
746,Team Sports Product 746,Sports,Team Sports,Brand 37,376.46,595.93,948
747,Fitness Product 747,Sports,Fitness,Brand 19,266.14,334.79,104
748,Laptops Product 748,Electronics,Laptops,Brand 37,548.62,738.49,749
749,Decor Product 749,Home & Garden,Decor,Brand 38,840.99,1496.74,258
750,Skincare Product 750,Beauty,Skincare,Brand 79,39.07,107.27,938
751,Skincare Product 751,Beauty,Skincare,Brand 31,75.53,227.76,573
752,Furniture Product 752,Home & Garden,Furniture,Brand 88,927.22,1489.54,370
753,Skincare Product 753,Beauty,Skincare,Brand 80,6.23,14.67,939
754,Fitness Product 754,Sports,Fitness,Brand 83,456.63,692.84,426
755,Haircare Product 755,Beauty,Haircare,Brand 93,75.15,170.39,248
756,Tools Product 756,Home & Garden,Tools,Brand 24,185.65,329.48,227
757,Skincare Product 757,Beauty,Skincare,Brand 72,40.83,109.92,320
758,Pants Product 758,Apparel,Pants,Brand 43,123.04,235.04,527
759,Shirts Product 759,Apparel,Shirts,Brand 7,43.44,86.33,842
760,Haircare Product 760,Beauty,Haircare,Brand 71,33.61,127.78,416
761,Audio Product 761,Electronics,Audio,Brand 67,1060.28,1496.3,119
762,Skincare Product 762,Beauty,Skincare,Brand 12,44.51,131.34,407
763,Pants Product 763,Apparel,Pants,Brand 38,137.72,275.07,273
764,Haircare Product 764,Beauty,Haircare,Brand 97,50.11,151.12,714
765,Smartphones Product 765,Electronics,Smartphones,Brand 83,1344.5,1658.1,678
766,Skincare Product 766,Beauty,Skincare,Brand 42,96.1,325.5,440
767,Accessories Product 767,Electronics,Accessories,Brand 4,528.05,699.21,983
768,Makeup Product 768,Beauty,Makeup,Brand 63,53.86,155.05,94
769,Decor Product 769,Home & Garden,Decor,Brand 13,327.11,478.56,221
770,Haircare Product 770,Beauty,Haircare,Brand 86,5.7,11.87,694
771,Outerwear Product 771,Apparel,Outerwear,Brand 90,169.6,315.05,949
772,Team Sports Product 772,Sports,Team Sports,Brand 88,410.21,522.18,207
773,Accessories Product 773,Electronics,Accessories,Brand 10,1439.4,1612.91,105
774,Shoes Product 774,Apparel,Shoes,Brand 30,118.25,276.6,982
775,Tools Product 775,Home & Garden,Tools,Brand 56,394.15,686.72,373
776,Accessories Product 776,Electronics,Accessories,Brand 83,1353.13,1706.27,787
777,Skincare Product 777,Beauty,Skincare,Brand 90,76.82,236.87,918
778,Audio Product 778,Electronics,Audio,Brand 88,1857.53,2113.78,358
779,Skincare Product 779,Beauty,Skincare,Brand 49,31.74,142.98,454
780,Accessories Product 780,Electronics,Accessories,Brand 96,329.52,384.94,450
781,Makeup Product 781,Beauty,Makeup,Brand 87,96.21,210.63,958
782,Furniture Product 782,Home & Garden,Furniture,Brand 16,557.99,947.37,92
783,Accessories Product 783,Electronics,Accessories,Brand 40,1083.56,1524.84,265
784,Decor Product 784,Home & Garden,Decor,Brand 66,418.53,733.22,195
785,Pants Product 785,Apparel,Pants,Brand 25,55.85,159.77,167
786,Shirts Product 786,Apparel,Shirts,Brand 71,172.51,538.61,522
787,Skincare Product 787,Beauty,Skincare,Brand 13,32.61,67.97,252
788,Makeup Product 788,Beauty,Makeup,Brand 86,95.4,242.84,721
789,Shirts Product 789,Apparel,Shirts,Brand 25,67.75,117.0,375
790,Outdoor Product 790,Sports,Outdoor,Brand 89,170.89,255.78,648
791,Shoes Product 791,Apparel,Shoes,Brand 22,164.42,526.31,54
792,Decor Product 792,Home & Garden,Decor,Brand 83,787.8,1412.94,496
793,Kitchen Product 793,Home & Garden,Kitchen,Brand 62,142.96,258.33,523
794,Outdoor Product 794,Sports,Outdoor,Brand 14,389.64,554.56,229
795,Skincare Product 795,Beauty,Skincare,Brand 18,84.97,350.56,962
796,Skincare Product 796,Beauty,Skincare,Brand 10,30.01,128.19,794
797,Smartphones Product 797,Electronics,Smartphones,Brand 75,1702.18,2200.12,642
798,Team Sports Product 798,Sports,Team Sports,Brand 34,114.25,144.13,606
799,Makeup Product 799,Beauty,Makeup,Brand 51,67.12,147.38,278
800,Haircare Product 800,Beauty,Haircare,Brand 65,86.43,187.96,572
801,Accessories Product 801,Electronics,Accessories,Brand 31,740.45,824.66,918
802,Haircare Product 802,Beauty,Haircare,Brand 58,20.76,60.04,213
803,Pants Product 803,Apparel,Pants,Brand 46,151.15,332.24,91
804,Outerwear Product 804,Apparel,Outerwear,Brand 30,57.87,111.14,93
805,Shoes Product 805,Apparel,Shoes,Brand 6,86.8,267.38,90
806,Furniture Product 806,Home & Garden,Furniture,Brand 36,706.7,1186.28,904
807,Decor Product 807,Home & Garden,Decor,Brand 76,382.89,613.31,719
808,Audio Product 808,Electronics,Audio,Brand 67,765.13,1064.82,465
809,Kitchen Product 809,Home & Garden,Kitchen,Brand 78,491.99,815.12,56
810,Skincare Product 810,Beauty,Skincare,Brand 66,46.79,108.56,708
811,Decor Product 811,Home & Garden,Decor,Brand 78,158.74,237.45,784
812,Laptops Product 812,Electronics,Laptops,Brand 15,840.94,1008.38,543
813,Outdoor Product 813,Sports,Outdoor,Brand 53,113.24,147.5,72
814,Shirts Product 814,Apparel,Shirts,Brand 18,38.66,91.55,694
815,Skincare Product 815,Beauty,Skincare,Brand 22,89.63,196.58,314
816,Outerwear Product 816,Apparel,Outerwear,Brand 3,125.88,292.12,949
817,Furniture Product 817,Home & Garden,Furniture,Brand 61,224.43,387.82,938
818,Fitness Product 818,Sports,Fitness,Brand 19,117.49,163.67,863
819,Skincare Product 819,Beauty,Skincare,Brand 22,64.21,185.17,791
820,Tools Product 820,Home & Garden,Tools,Brand 49,600.57,875.17,444
821,Shirts Product 821,Apparel,Shirts,Brand 65,18.06,40.75,750
822,Fitness Product 822,Sports,Fitness,Brand 79,306.7,401.17,664
823,Smartphones Product 823,Electronics,Smartphones,Brand 78,204.52,266.26,602
824,Accessories Product 824,Electronics,Accessories,Brand 6,1053.65,1275.72,764
825,Makeup Product 825,Beauty,Makeup,Brand 99,26.8,103.35,440
826,Furniture Product 826,Home & Garden,Furniture,Brand 99,431.23,664.35,288
827,Audio Product 827,Electronics,Audio,Brand 33,1204.62,1522.42,243
828,Smartphones Product 828,Electronics,Smartphones,Brand 1,1164.41,1328.58,434
829,Shoes Product 829,Apparel,Shoes,Brand 55,90.64,159.57,717
830,Makeup Product 830,Beauty,Makeup,Brand 73,29.82,87.92,424
831,Makeup Product 831,Beauty,Makeup,Brand 27,99.22,260.58,473
832,Haircare Product 832,Beauty,Haircare,Brand 72,50.83,130.69,545
833,Kitchen Product 833,Home & Garden,Kitchen,Brand 51,581.87,1067.34,803
834,Shirts Product 834,Apparel,Shirts,Brand 90,153.35,329.06,215
835,Laptops Product 835,Electronics,Laptops,Brand 71,1026.52,1381.99,678
836,Laptops Product 836,Electronics,Laptops,Brand 12,790.43,1022.78,893
837,Outerwear Product 837,Apparel,Outerwear,Brand 9,186.28,396.86,319
838,Shoes Product 838,Apparel,Shoes,Brand 50,29.81,50.64,460
839,Haircare Product 839,Beauty,Haircare,Brand 77,54.5,190.21,108
840,Outerwear Product 840,Apparel,Outerwear,Brand 85,96.21,178.34,873
841,Makeup Product 841,Beauty,Makeup,Brand 66,23.5,88.74,578
842,Pants Product 842,Apparel,Pants,Brand 84,139.69,283.88,50
843,Shirts Product 843,Apparel,Shirts,Brand 46,199.41,544.69,735
844,Outdoor Product 844,Sports,Outdoor,Brand 95,297.18,426.71,770
845,Smartphones Product 845,Electronics,Smartphones,Brand 72,1108.19,1468.24,986
846,Makeup Product 846,Beauty,Makeup,Brand 29,38.01,148.86,670
847,Outerwear Product 847,Apparel,Outerwear,Brand 34,187.0,437.4,229
848,Team Sports Product 848,Sports,Team Sports,Brand 38,62.17,79.14,398
849,Audio Product 849,Electronics,Audio,Brand 74,1754.7,2379.67,306
850,Outdoor Product 850,Sports,Outdoor,Brand 97,285.95,442.64,397
851,Team Sports Product 851,Sports,Team Sports,Brand 4,235.75,345.35,543
852,Audio Product 852,Electronics,Audio,Brand 29,153.76,198.84,743
853,Shoes Product 853,Apparel,Shoes,Brand 69,91.3,184.79,59
854,Decor Product 854,Home & Garden,Decor,Brand 96,294.42,474.71,890
855,Furniture Product 855,Home & Garden,Furniture,Brand 41,559.01,841.5,412
856,Shoes Product 856,Apparel,Shoes,Brand 25,48.82,129.79,560
857,Pants Product 857,Apparel,Pants,Brand 27,151.05,446.66,284
858,Pants Product 858,Apparel,Pants,Brand 100,169.72,344.13,159
859,Smartphones Product 859,Electronics,Smartphones,Brand 79,1358.11,1769.95,56
860,Skincare Product 860,Beauty,Skincare,Brand 41,85.56,220.15,554
861,Makeup Product 861,Beauty,Makeup,Brand 66,51.63,252.25,336
862,Fitness Product 862,Sports,Fitness,Brand 68,377.58,487.61,868
863,Outdoor Product 863,Sports,Outdoor,Brand 45,470.43,592.86,453
864,Outerwear Product 864,Apparel,Outerwear,Brand 59,195.65,500.99,373
865,Smartphones Product 865,Electronics,Smartphones,Brand 13,1354.72,1643.85,383
866,Kitchen Product 866,Home & Garden,Kitchen,Brand 35,195.28,301.62,532
867,Makeup Product 867,Beauty,Makeup,Brand 27,39.76,113.48,479
868,Kitchen Product 868,Home & Garden,Kitchen,Brand 24,855.78,1328.7,635
869,Pants Product 869,Apparel,Pants,Brand 31,165.63,431.6,618
870,Outdoor Product 870,Sports,Outdoor,Brand 95,106.07,165.74,203
871,Fitness Product 871,Sports,Fitness,Brand 81,96.54,137.9,579
872,Haircare Product 872,Beauty,Haircare,Brand 33,34.99,98.84,625
873,Skincare Product 873,Beauty,Skincare,Brand 8,42.85,146.33,270
874,Tools Product 874,Home & Garden,Tools,Brand 96,840.58,1234.8,392
875,Kitchen Product 875,Home & Garden,Kitchen,Brand 33,366.7,623.11,402
876,Accessories Product 876,Electronics,Accessories,Brand 78,260.05,357.94,253
877,Haircare Product 877,Beauty,Haircare,Brand 100,66.74,197.18,341
878,Kitchen Product 878,Home & Garden,Kitchen,Brand 95,676.46,1122.75,507
879,Accessories Product 879,Electronics,Accessories,Brand 19,1235.05,1529.95,939
880,Shoes Product 880,Apparel,Shoes,Brand 52,93.04,223.49,919
881,Smartphones Product 881,Electronics,Smartphones,Brand 41,340.76,398.85,718
882,Kitchen Product 882,Home & Garden,Kitchen,Brand 57,609.33,981.35,849
883,Tools Product 883,Home & Garden,Tools,Brand 3,419.85,633.05,178
884,Shoes Product 884,Apparel,Shoes,Brand 11,188.98,484.82,265
885,Outerwear Product 885,Apparel,Outerwear,Brand 61,34.06,58.64,611
886,Smartphones Product 886,Electronics,Smartphones,Brand 11,1546.45,1944.72,156
887,Decor Product 887,Home & Garden,Decor,Brand 50,93.47,181.96,366
888,Pants Product 888,Apparel,Pants,Brand 17,151.45,324.27,184
889,Skincare Product 889,Beauty,Skincare,Brand 42,7.71,25.62,934
890,Outdoor Product 890,Sports,Outdoor,Brand 35,487.74,704.95,611
891,Fitness Product 891,Sports,Fitness,Brand 23,485.08,734.44,655
892,Makeup Product 892,Beauty,Makeup,Brand 73,64.95,210.03,495
893,Haircare Product 893,Beauty,Haircare,Brand 45,65.76,161.53,543
894,Skincare Product 894,Beauty,Skincare,Brand 47,81.45,221.67,472
895,Decor Product 895,Home & Garden,Decor,Brand 98,310.54,443.64,918
896,Shoes Product 896,Apparel,Shoes,Brand 89,68.05,154.85,994
897,Outdoor Product 897,Sports,Outdoor,Brand 38,156.81,242.43,661
898,Shirts Product 898,Apparel,Shirts,Brand 72,116.42,214.23,497
899,Fitness Product 899,Sports,Fitness,Brand 50,90.0,137.91,898
900,Fitness Product 900,Sports,Fitness,Brand 31,138.86,194.06,579
901,Haircare Product 901,Beauty,Haircare,Brand 96,70.04,168.94,594
902,Tools Product 902,Home & Garden,Tools,Brand 18,196.12,285.76,346
903,Accessories Product 903,Electronics,Accessories,Brand 80,1243.1,1470.13,553
904,Shoes Product 904,Apparel,Shoes,Brand 69,18.59,31.77,72
905,Shirts Product 905,Apparel,Shirts,Brand 57,67.19,119.45,794
906,Laptops Product 906,Electronics,Laptops,Brand 28,198.59,221.38,400
907,Outdoor Product 907,Sports,Outdoor,Brand 48,395.01,564.04,524
908,Audio Product 908,Electronics,Audio,Brand 19,178.84,238.49,107
909,Tools Product 909,Home & Garden,Tools,Brand 25,80.67,133.13,967
910,Tools Product 910,Home & Garden,Tools,Brand 99,829.97,1228.48,781
911,Outerwear Product 911,Apparel,Outerwear,Brand 95,157.68,337.56,84
912,Outerwear Product 912,Apparel,Outerwear,Brand 86,151.03,264.13,263
913,Outdoor Product 913,Sports,Outdoor,Brand 42,343.91,466.27,212
914,Smartphones Product 914,Electronics,Smartphones,Brand 26,521.56,675.34,419
915,Laptops Product 915,Electronics,Laptops,Brand 56,1947.08,2283.14,382
916,Laptops Product 916,Electronics,Laptops,Brand 51,1592.89,2034.18,858
917,Shirts Product 917,Apparel,Shirts,Brand 89,194.23,456.29,536
918,Skincare Product 918,Beauty,Skincare,Brand 21,40.28,85.13,561
919,Audio Product 919,Electronics,Audio,Brand 81,1863.08,2659.24,111
920,Audio Product 920,Electronics,Audio,Brand 14,1296.26,1706.2,178
921,Fitness Product 921,Sports,Fitness,Brand 83,165.2,240.0,824
922,Tools Product 922,Home & Garden,Tools,Brand 49,735.86,1057.68,416
923,Shoes Product 923,Apparel,Shoes,Brand 57,181.25,398.87,622
924,Tools Product 924,Home & Garden,Tools,Brand 45,197.88,298.61,381
925,Outdoor Product 925,Sports,Outdoor,Brand 71,435.15,639.68,214
926,Laptops Product 926,Electronics,Laptops,Brand 70,909.78,1235.92,425
927,Fitness Product 927,Sports,Fitness,Brand 94,390.2,558.38,239
928,Audio Product 928,Electronics,Audio,Brand 93,1556.51,1826.37,114
929,Makeup Product 929,Beauty,Makeup,Brand 99,23.04,78.09,614
930,Shoes Product 930,Apparel,Shoes,Brand 15,74.68,183.16,148
931,Haircare Product 931,Beauty,Haircare,Brand 17,11.33,45.42,232
932,Laptops Product 932,Electronics,Laptops,Brand 5,231.97,269.21,634
933,Team Sports Product 933,Sports,Team Sports,Brand 76,250.06,370.35,312
934,Audio Product 934,Electronics,Audio,Brand 2,457.03,604.19,993
935,Outerwear Product 935,Apparel,Outerwear,Brand 60,186.75,533.0,870
936,Audio Product 936,Electronics,Audio,Brand 54,1124.88,1579.11,891
937,Furniture Product 937,Home & Garden,Furniture,Brand 6,825.41,1276.07,801
938,Audio Product 938,Electronics,Audio,Brand 67,174.31,203.44,149
939,Laptops Product 939,Electronics,Laptops,Brand 68,1072.69,1244.26,722
940,Pants Product 940,Apparel,Pants,Brand 96,118.31,273.51,158
941,Makeup Product 941,Beauty,Makeup,Brand 55,69.08,238.84,954
942,Laptops Product 942,Electronics,Laptops,Brand 65,1589.07,2011.46,395
943,Outerwear Product 943,Apparel,Outerwear,Brand 71,187.7,570.08,382
944,Tools Product 944,Home & Garden,Tools,Brand 93,766.54,1248.68,381
945,Skincare Product 945,Beauty,Skincare,Brand 99,58.5,134.23,613
946,Kitchen Product 946,Home & Garden,Kitchen,Brand 51,962.04,1575.82,50
947,Audio Product 947,Electronics,Audio,Brand 39,1199.61,1506.14,56
948,Decor Product 948,Home & Garden,Decor,Brand 99,222.67,349.55,891
949,Decor Product 949,Home & Garden,Decor,Brand 20,103.34,169.99,191
950,Kitchen Product 950,Home & Garden,Kitchen,Brand 33,890.73,1370.29,880
951,Furniture Product 951,Home & Garden,Furniture,Brand 28,574.78,980.54,801
952,Audio Product 952,Electronics,Audio,Brand 89,1589.95,1837.2,769
953,Skincare Product 953,Beauty,Skincare,Brand 94,61.55,150.17,877
954,Makeup Product 954,Beauty,Makeup,Brand 99,12.46,25.79,392
955,Tools Product 955,Home & Garden,Tools,Brand 99,422.36,802.3,282
956,Skincare Product 956,Beauty,Skincare,Brand 7,65.22,210.16,362
957,Skincare Product 957,Beauty,Skincare,Brand 42,35.34,106.92,564
958,Pants Product 958,Apparel,Pants,Brand 51,24.35,63.99,506
959,Haircare Product 959,Beauty,Haircare,Brand 38,52.95,122.18,855
960,Fitness Product 960,Sports,Fitness,Brand 74,74.77,95.43,813
961,Accessories Product 961,Electronics,Accessories,Brand 56,539.86,658.13,842
962,Pants Product 962,Apparel,Pants,Brand 51,103.97,192.33,717
963,Skincare Product 963,Beauty,Skincare,Brand 68,58.31,290.28,302
964,Shirts Product 964,Apparel,Shirts,Brand 88,64.26,136.44,996
965,Skincare Product 965,Beauty,Skincare,Brand 47,15.69,41.74,406
966,Shoes Product 966,Apparel,Shoes,Brand 99,78.74,195.2,362
967,Shoes Product 967,Apparel,Shoes,Brand 57,129.0,425.81,688
968,Outerwear Product 968,Apparel,Outerwear,Brand 26,23.3,65.72,751
969,Decor Product 969,Home & Garden,Decor,Brand 15,760.16,1435.76,807
970,Laptops Product 970,Electronics,Laptops,Brand 37,1898.9,2657.09,64
971,Furniture Product 971,Home & Garden,Furniture,Brand 43,312.07,515.17,264
972,Skincare Product 972,Beauty,Skincare,Brand 34,24.36,71.02,611
973,Team Sports Product 973,Sports,Team Sports,Brand 90,367.66,476.41,734
974,Accessories Product 974,Electronics,Accessories,Brand 6,1174.35,1530.51,311
975,Shirts Product 975,Apparel,Shirts,Brand 80,67.54,185.94,327
976,Accessories Product 976,Electronics,Accessories,Brand 50,1316.42,1465.4,726
977,Kitchen Product 977,Home & Garden,Kitchen,Brand 84,865.64,1243.41,445
978,Outerwear Product 978,Apparel,Outerwear,Brand 41,109.08,281.79,546
979,Haircare Product 979,Beauty,Haircare,Brand 59,13.36,30.34,624
980,Smartphones Product 980,Electronics,Smartphones,Brand 43,509.84,642.02,551
981,Team Sports Product 981,Sports,Team Sports,Brand 46,86.93,118.98,413
982,Decor Product 982,Home & Garden,Decor,Brand 36,996.03,1975.14,881
983,Audio Product 983,Electronics,Audio,Brand 4,1759.78,2437.64,618
984,Decor Product 984,Home & Garden,Decor,Brand 85,160.19,307.72,190
985,Accessories Product 985,Electronics,Accessories,Brand 81,1051.02,1374.96,752
986,Outerwear Product 986,Apparel,Outerwear,Brand 40,59.47,107.31,981
987,Makeup Product 987,Beauty,Makeup,Brand 84,47.67,103.53,191
988,Haircare Product 988,Beauty,Haircare,Brand 18,69.98,159.3,366
989,Skincare Product 989,Beauty,Skincare,Brand 99,45.86,201.76,198
990,Skincare Product 990,Beauty,Skincare,Brand 93,35.16,105.65,171
991,Shoes Product 991,Apparel,Shoes,Brand 4,170.31,306.12,833
992,Tools Product 992,Home & Garden,Tools,Brand 96,961.58,1504.04,891
993,Decor Product 993,Home & Garden,Decor,Brand 24,781.32,1151.29,76
994,Haircare Product 994,Beauty,Haircare,Brand 30,30.35,92.0,660
995,Pants Product 995,Apparel,Pants,Brand 89,142.16,288.81,848
996,Fitness Product 996,Sports,Fitness,Brand 92,256.14,377.2,715
997,Decor Product 997,Home & Garden,Decor,Brand 18,853.61,1418.64,217
998,Pants Product 998,Apparel,Pants,Brand 2,20.96,56.55,997
999,Tools Product 999,Home & Garden,Tools,Brand 26,230.33,407.14,825
1000,Shirts Product 1000,Apparel,Shirts,Brand 57,47.76,152.3,937
