product_id,product_name,category,subcategory,brand,selling_price,unit_cost,stock_quantity
PRD-RELO-653,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,193.6175,,100
PRD-ESPO-411,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,98.6025,,100
PRD-ESPO-935,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,121.4525,,100
PRD-ESPO-645,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,110.715,,100
PRD-BELE-903,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,130.23666666666668,,100
PRD-CAMA-167,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,77.72666666666667,,100
PRD-MOVE-979,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,59.54666666666666,,100
PRD-INFO-292,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,148.12666666666667,,100
PRD-CAMA-440,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,95.95,,100
PRD-CAMA-422,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,95.2475,,100
PRD-CAMA-339,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,76.58000000000001,,100
PRD-RELO-505,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,148.2075,,100
PRD-MOVE-733,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,89.74833333333333,,100
PRD-INFO-527,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,100.685,,100
PRD-INFO-638,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,148.47333333333333,,100
PRD-ESPO-201,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,105.02799999999999,,100
PRD-BELE-502,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,136.51000000000002,,100
PRD-BELE-230,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,157.62,,100
PRD-RELO-682,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,184.71666666666667,,100
PRD-RELO-680,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,203.782,,100
PRD-RELO-347,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,173.386,,100
PRD-INFO-564,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,120.21000000000001,,100
PRD-BELE-863,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,161.33666666666667,,100
PRD-RELO-195,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,197.446,,100
PRD-RELO-608,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,214.88,,100
PRD-INFO-608,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,158.67499999999998,,100
PRD-CAMA-381,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,93.36,,100
PRD-RELO-974,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,191.97,,100
PRD-CAMA-445,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,96.65833333333335,,100
PRD-RELO-863,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,168.96,,100
PRD-RELO-894,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,199.74666666666667,,100
PRD-RELO-820,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,155.785,,100
PRD-ESPO-529,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,82.665,,100
PRD-INFO-879,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,137.05777777777777,,100
PRD-BELE-121,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,106.1425,,100
PRD-BELE-801,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,141.40666666666667,,100
PRD-RELO-832,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,195.51,,100
PRD-BELE-680,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,121.078,,100
PRD-ESPO-463,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,113.545,,100
PRD-MOVE-706,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,86.14,,100
PRD-INFO-407,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,112.41333333333334,,100
PRD-CAMA-956,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,125.56,,100
PRD-BELE-925,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,153.17,,100
PRD-INFO-640,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,144.6,,100
PRD-ESPO-192,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,110.64666666666666,,100
PRD-MOVE-735,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,90.462,,100
PRD-MOVE-295,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,81.28,,100
PRD-INFO-507,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,128.815,,100
PRD-MOVE-717,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,78.36000000000001,,100
PRD-CAMA-813,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,110.49000000000001,,100
PRD-CAMA-111,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,83.56,,100
PRD-ESPO-943,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,106.52499999999999,,100
PRD-INFO-532,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,115.86,,100
PRD-INFO-294,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,151.53125,,100
PRD-MOVE-478,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,77.75,,100
PRD-BELE-164,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,121.21666666666665,,100
PRD-INFO-118,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,140.49,,100
PRD-ESPO-993,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,127.9225,,100
PRD-MOVE-514,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,103.52250000000001,,100
PRD-INFO-238,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,149.38666666666666,,100
PRD-INFO-755,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,142.9975,,100
PRD-INFO-125,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,128.6942857142857,,100
PRD-MOVE-263,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,94.39666666666666,,100
PRD-CAMA-896,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,102.17,,100
PRD-INFO-578,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,107.66666666666667,,100
PRD-CAMA-907,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,72.6,,100
PRD-MOVE-293,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,127.99,,100
PRD-RELO-583,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,191.602,,100
PRD-ESPO-616,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,107.37,,100
PRD-ESPO-485,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,134.835,,100
PRD-RELO-796,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,165.346,,100
PRD-CAMA-972,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,92.21000000000001,,100
PRD-RELO-425,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,138.63600000000002,,100
PRD-RELO-858,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,167.135,,100
PRD-INFO-388,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,116.16199999999999,,100
PRD-CAMA-448,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,119.38,,100
PRD-MOVE-264,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,90.574,,100
PRD-ESPO-656,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,117.095,,100
PRD-MOVE-297,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,90.045,,100
PRD-RELO-622,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,199.005,,100
PRD-CAMA-415,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,105.32,,100
PRD-INFO-135,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,132.93,,100
PRD-MOVE-806,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,89.65666666666668,,100
PRD-INFO-693,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,130.47666666666666,,100
PRD-BELE-465,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,167.814,,100
PRD-MOVE-842,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,97.42833333333333,,100
PRD-BELE-394,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,139.215,,100
PRD-ESPO-763,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,117.078,,100
PRD-INFO-800,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,127.0475,,100
PRD-INFO-441,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,151.33,,100
PRD-BELE-773,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,118.14999999999999,,100
PRD-BELE-499,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,129.17,,100
PRD-BELE-991,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,126.16333333333334,,100
PRD-CAMA-832,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,96.09142857142857,,100
PRD-INFO-554,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,136.93,,100
PRD-RELO-229,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,172.838,,100
PRD-CAMA-287,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,94.98666666666666,,100
PRD-BELE-521,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,119.72333333333334,,100
PRD-MOVE-204,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,76.2975,,100
PRD-ESPO-778,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,88.595,,100
PRD-ESPO-240,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,125.38875,,100
PRD-CAMA-397,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,123.2175,,100
PRD-MOVE-224,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,85.4825,,100
PRD-ESPO-757,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,116.77,,100
PRD-INFO-706,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,135.472,,100
PRD-INFO-865,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,127.63333333333333,,100
PRD-RELO-681,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,191.83333333333334,,100
PRD-RELO-711,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,146.65333333333334,,100
PRD-CAMA-507,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,106.5025,,100
PRD-CAMA-527,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,98.804,,100
PRD-INFO-288,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,121.10499999999999,,100
PRD-MOVE-328,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,99.90333333333335,,100
PRD-INFO-400,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,124.035,,100
PRD-INFO-821,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,147.7,,100
PRD-MOVE-912,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,68.615,,100
PRD-BELE-133,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,112.9025,,100
PRD-BELE-542,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,117.44,,100
PRD-BELE-699,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,133.75333333333333,,100
PRD-INFO-848,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,151.71666666666667,,100
PRD-CAMA-965,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,67.825,,100
PRD-RELO-395,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,188.52,,100
PRD-ESPO-822,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,109.54,,100
PRD-ESPO-138,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,101.605,,100
PRD-BELE-892,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,128.03,,100
PRD-ESPO-990,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,149.95,,100
PRD-ESPO-700,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,97.72200000000001,,100
PRD-CAMA-384,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,85.165,,100
PRD-CAMA-750,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,123.97666666666667,,100
PRD-BELE-303,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,140.595,,100
PRD-BELE-294,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,138.18200000000002,,100
PRD-MOVE-245,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,50.43,,100
PRD-BELE-259,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,154.1625,,100
PRD-RELO-679,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,193.60333333333332,,100
PRD-ESPO-859,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,68.63,,100
PRD-MOVE-197,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,80.73333333333333,,100
PRD-INFO-916,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,139.46,,100
PRD-INFO-856,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,136.6966666666667,,100
PRD-RELO-361,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,198.39000000000001,,100
PRD-MOVE-771,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,150.01,,100
PRD-RELO-126,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,192.295,,100
PRD-INFO-265,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,133.62166666666667,,100
PRD-MOVE-653,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,99.3175,,100
PRD-BELE-841,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,121.258,,100
PRD-RELO-475,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,179.5025,,100
PRD-CAMA-185,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,105.306,,100
PRD-CAMA-301,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,121.88,,100
PRD-MOVE-730,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,70.39,,100
PRD-MOVE-430,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,77.21285714285715,,100
PRD-CAMA-251,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,87.73,,100
PRD-INFO-442,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,176.45499999999998,,100
PRD-BELE-579,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,138.26666666666668,,100
PRD-CAMA-260,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,80.42,,100
PRD-BELE-894,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,89.14,,100
PRD-MOVE-703,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,96.34333333333332,,100
PRD-ESPO-127,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,103.88000000000001,,100
PRD-ESPO-207,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,38.42,,100
PRD-CAMA-461,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,88.2625,,100
PRD-BELE-541,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,119.95333333333333,,100
PRD-BELE-409,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,117.095,,100
PRD-ESPO-970,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,100.78399999999999,,100
PRD-CAMA-348,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,106.13499999999999,,100
PRD-MOVE-109,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,90.94666666666667,,100
PRD-INFO-740,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,159.96666666666667,,100
PRD-ESPO-302,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,76.86333333333333,,100
PRD-MOVE-898,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,98.2,,100
PRD-INFO-843,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,154.21,,100
PRD-MOVE-741,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,89.91666666666667,,100
PRD-MOVE-966,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,83.4425,,100
PRD-INFO-996,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,143.63333333333333,,100
PRD-CAMA-130,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,83.5925,,100
PRD-INFO-884,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,192.53,,100
PRD-ESPO-635,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,118.1375,,100
PRD-CAMA-881,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,82.33,,100
PRD-RELO-556,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,193.092,,100
PRD-ESPO-325,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,116.40666666666668,,100
PRD-BELE-879,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,129.28,,100
PRD-MOVE-679,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,77.0575,,100
PRD-CAMA-697,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,97.99666666666667,,100
PRD-ESPO-245,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,79.03,,100
PRD-INFO-936,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,135.66,,100
PRD-MOVE-857,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,100.4225,,100
PRD-MOVE-672,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,82.9575,,100
PRD-BELE-836,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,94.85333333333334,,100
PRD-CAMA-924,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,101.09,,100
PRD-CAMA-733,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,101.7625,,100
PRD-CAMA-463,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,115.85,,100
PRD-BELE-754,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,123.86571428571428,,100
PRD-CAMA-118,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,94.92333333333333,,100
PRD-INFO-628,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,137.6457142857143,,100
PRD-CAMA-537,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,94.495,,100
PRD-MOVE-356,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,76.84714285714287,,100
PRD-MOVE-130,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,90.55,,100
PRD-ESPO-884,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,142.83333333333334,,100
PRD-BELE-910,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,130.3,,100
PRD-RELO-245,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,224.15,,100
PRD-BELE-561,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,125.95333333333333,,100
PRD-CAMA-864,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,98.845,,100
PRD-ESPO-311,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,108.0,,100
PRD-INFO-530,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,179.7825,,100
PRD-CAMA-211,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,88.22333333333334,,100
PRD-MOVE-770,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,85.96666666666665,,100
PRD-INFO-408,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,93.86333333333334,,100
PRD-MOVE-800,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,113.535,,100
PRD-ESPO-284,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,104.08333333333333,,100
PRD-INFO-868,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,130.95666666666668,,100
PRD-BELE-322,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,88.32333333333334,,100
PRD-INFO-644,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,134.358,,100
PRD-RELO-103,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,205.63,,100
PRD-RELO-432,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,182.81166666666664,,100
PRD-RELO-169,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,177.788,,100
PRD-ESPO-581,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,141.898,,100
PRD-ESPO-690,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,127.16333333333334,,100
PRD-BELE-222,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,162.48333333333335,,100
PRD-INFO-269,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,108.11666666666667,,100
PRD-MOVE-274,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,102.23,,100
PRD-MOVE-237,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,98.67,,100
PRD-RELO-988,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,210.54666666666665,,100
PRD-CAMA-849,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,106.47,,100
PRD-CAMA-546,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,74.565,,100
PRD-MOVE-977,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,74.52,,100
PRD-BELE-709,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,147.005,,100
PRD-RELO-777,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,255.02333333333334,,100
PRD-RELO-396,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,233.56199999999998,,100
PRD-INFO-257,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,106.115,,100
PRD-CAMA-869,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,86.1025,,100
PRD-RELO-416,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,218.46,,100
PRD-ESPO-219,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,134.8975,,100
PRD-BELE-805,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,143.155,,100
PRD-INFO-907,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,131.35000000000002,,100
PRD-MOVE-493,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,109.242,,100
PRD-INFO-444,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,124.61800000000001,,100
PRD-ESPO-137,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,112.37,,100
PRD-INFO-259,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,146.07000000000002,,100
PRD-BELE-431,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,182.28,,100
PRD-BELE-771,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,97.31,,100
PRD-RELO-884,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,194.72,,100
PRD-ESPO-735,Sports & Leisure Item,Sports & Leisure,Sports & Leisure,Standard Brand,105.835,,100
PRD-BELE-774,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,122.87,,100
PRD-RELO-944,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,192.83800000000002,,100
PRD-MOVE-486,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,93.98666666666666,,100
PRD-RELO-317,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,144.4,,100
PRD-CAMA-131,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,130.09,,100
PRD-RELO-381,Watches & Gifts Item,Watches & Gifts,Watches & Gifts,Standard Brand,188.548,,100
PRD-INFO-598,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,150.155,,100
PRD-CAMA-735,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,118.145,,100
PRD-BELE-532,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,141.63333333333333,,100
PRD-MOVE-805,Furniture & Decor Item,Furniture & Decor,Furniture & Decor,Standard Brand,88.88,,100
PRD-BELE-326,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,123.94714285714285,,100
PRD-CAMA-504,"Bed, Bath & Table Item","Bed, Bath & Table","Bed, Bath & Table",Standard Brand,109.045,,100
PRD-BELE-984,Health & Beauty Item,Health & Beauty,Health & Beauty,Standard Brand,160.99,,100
PRD-INFO-652,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,124.22333333333334,,100
PRD-INFO-670,Computers & Tech Item,Computers & Tech,Computers & Tech,Standard Brand,149.21999999999997,,100
